security_id,asset_class,currency,price,market_value,duration_years
SEC0002268,Corporate Bond,GBP,6116.14,297689900.33,1.15
SEC0002269,Equity,EUR,6638.29,390679271.64,2.17
SEC0002270,ETF,INR,2353.72,146749867.97,0.94
SEC0002271,Government Bond,USD,7420.79,228427628.36,8.04
SEC0002272,Government Bond,GBP,4836.16,207181927.55,11.93
SEC0002273,Equity,GBP,9454.76,249275978.31,12.45
SEC0002274,Money Market,EUR,4860.78,451653912.41,2.88
SEC0002275,Money Market,INR,1196.83,451621371.25,5.86
SEC0002276,Corporate Bond,USD,5094.48,323323931.82,6.99
SEC0002277,Money Market,GBP,8953.61,274853348.29,11.98
SEC0002278,Corporate Bond,EUR,6205.99,418146480.02,0.22
SEC0002279,Corporate Bond,INR,9878.4,283943711.89,3.68
SEC0002280,Corporate Bond,GBP,4706.58,10786855.64,4.59
SEC0002281,Equity,USD,6060.44,346887181.15,5.91
SEC0002282,Government Bond,GBP,5535.91,462456483.47,11.59
SEC0002283,Money Market,INR,6568.77,351630899.73,10.0
SEC0002284,Money Market,GBP,3145.35,67464269.05,7.13
SEC0002285,ETF,GBP,8551.11,325819675.93,8.33
SEC0002286,Money Market,GBP,288.79,386729485.97,13.88
SEC0002287,Money Market,INR,5316.98,191534885.2,10.99
SEC0002288,Money Market,USD,5140.32,214233562.01,14.96
SEC0002289,ETF,USD,6863.83,355854608.76,5.94
SEC0002290,Government Bond,EUR,9868.41,110334340.94,9.89
SEC0002291,Equity,USD,6297.42,484597234.39,8.89
SEC0002292,Money Market,INR,5080.71,7911937.77,6.52
SEC0002293,Corporate Bond,USD,379.49,304527491.98,3.92
SEC0002294,Money Market,INR,2585.94,266079513.07,11.45
SEC0002295,Government Bond,GBP,9188.1,116401456.04,4.46
SEC0002296,ETF,USD,9169.9,334638779.81,9.83
SEC0002297,Money Market,GBP,5504.95,116489977.27,6.95
SEC0002298,Corporate Bond,INR,958.44,247412405.89,5.02
SEC0002299,Equity,GBP,6079.73,30513436.97,2.87
SEC0002300,Corporate Bond,INR,93.71,289468644.68,2.24
SEC0002301,Equity,INR,9052.5,151490338.66,8.62
SEC0002302,Money Market,GBP,7709.83,359394606.95,14.05
SEC0002303,Money Market,USD,1529.16,98507396.63,1.91
SEC0002304,Government Bond,EUR,2123.33,336652477.05,13.18
SEC0002305,ETF,EUR,5174.84,38457805.3,3.93
SEC0002306,Money Market,EUR,8366.62,269946578.39,6.14
SEC0002307,Equity,GBP,1044.5,76757012.54,3.14
SEC0002308,Corporate Bond,EUR,1329.06,386429309.76,3.45
SEC0002309,Corporate Bond,USD,2994.21,462553533.6,9.12
SEC0002310,ETF,INR,84.45,477513604.0,2.07
SEC0002311,Corporate Bond,GBP,6745.31,290989659.61,7.07
SEC0002312,Government Bond,EUR,6638.18,148060356.22,2.72
SEC0002313,Equity,INR,7335.96,316199007.41,12.72
SEC0002314,Equity,USD,8454.93,224722272.83,3.7
SEC0002315,Corporate Bond,GBP,450.42,230740646.9,2.57
SEC0002316,ETF,INR,1107.23,386991786.12,13.47
SEC0002317,Corporate Bond,USD,8660.8,241754778.77,6.38
SEC0002318,Government Bond,USD,5468.12,361936620.27,8.82
SEC0002319,Equity,USD,3052.99,421891487.26,7.88
SEC0002320,ETF,INR,113.83,50565072.57,11.55
SEC0002321,Government Bond,INR,8900.29,429302725.49,8.81
SEC0002322,Equity,INR,9741.13,329613921.7,4.84
SEC0002323,Corporate Bond,INR,168.64,406385476.36,5.93
SEC0002324,ETF,USD,5712.59,339552322.55,3.73
SEC0002325,Corporate Bond,EUR,5154.46,407380659.64,9.05
SEC0002326,Government Bond,INR,3606.0,498560882.03,3.51
SEC0002327,Corporate Bond,USD,7534.73,260297187.62,5.61
SEC0002328,Corporate Bond,INR,8462.72,214110399.06,10.96
SEC0002329,Equity,USD,7789.47,248127428.44,10.68
SEC0002330,ETF,USD,9638.97,22493782.62,5.94
SEC0002331,Equity,EUR,3412.9,207409164.75,2.04
SEC0002332,Corporate Bond,INR,1527.75,301566774.48,6.29
SEC0002333,ETF,EUR,2194.68,435015991.18,8.58
SEC0002334,Corporate Bond,INR,3284.23,1931567.04,12.1
SEC0002335,Equity,INR,3088.56,107589588.72,2.79
SEC0002336,Government Bond,GBP,4852.93,291660463.36,2.09
SEC0002337,Corporate Bond,INR,5190.98,207258858.89,12.95
SEC0002338,Government Bond,EUR,938.67,458272579.02,4.52
SEC0002339,Government Bond,INR,1999.34,85003819.26,8.03
SEC0002340,ETF,EUR,6510.51,113284824.2,3.86
SEC0002341,Money Market,INR,6147.03,464054483.68,12.51
SEC0002342,Money Market,EUR,9849.22,14548213.78,0.94
SEC0002343,Corporate Bond,INR,8914.58,327324135.55,12.91
SEC0002344,Equity,INR,2493.69,52184293.76,12.73
SEC0002345,Corporate Bond,USD,5350.22,163292738.54,11.71
SEC0002346,Government Bond,INR,4667.37,382301952.83,1.73
SEC0002347,Government Bond,INR,9361.54,251497340.56,7.8
SEC0002348,Government Bond,GBP,1746.44,183525809.65,2.06
SEC0002349,Equity,GBP,6086.66,151332796.34,6.22
SEC0002350,Money Market,GBP,4604.81,278086570.45,11.78
SEC0002351,Money Market,EUR,3948.72,332263078.92,9.36
SEC0002352,ETF,USD,5847.74,421290125.19,5.92
SEC0002353,Money Market,INR,7674.68,213506321.16,0.93
SEC0002354,Government Bond,INR,3563.44,201866371.92,0.0
SEC0002355,Government Bond,GBP,3675.18,305742333.3,10.95
SEC0002356,Equity,GBP,4175.59,417447420.01,13.34
SEC0002357,Corporate Bond,USD,6536.37,368248895.93,10.95
SEC0002358,Equity,GBP,4320.64,167471235.39,2.14
SEC0002359,Corporate Bond,USD,677.15,353163824.2,3.53
SEC0002360,ETF,INR,8269.09,219217990.93,0.91
SEC0002361,Equity,EUR,9687.17,327158400.9,9.11
SEC0002362,Corporate Bond,INR,7112.72,131120719.37,3.82
SEC0002363,Government Bond,USD,9697.87,347495586.51,8.92
SEC0002364,Money Market,USD,6597.92,133390699.22,10.59
SEC0002365,ETF,GBP,4787.98,447280696.81,13.37
SEC0002366,Corporate Bond,INR,7501.31,422019810.03,11.74
SEC0002367,Corporate Bond,EUR,2335.36,99664163.39,3.99
SEC0002368,Equity,USD,41.49,401685436.73,1.4
SEC0002369,Corporate Bond,USD,1483.79,127201101.67,7.66
SEC0002370,Money Market,INR,6936.22,314175978.07,13.0
SEC0002371,Equity,GBP,3674.94,412019711.11,4.77
SEC0002372,Money Market,INR,8500.55,54324492.65,14.66
SEC0002373,Government Bond,INR,6618.21,272801643.67,7.93
SEC0002374,Equity,GBP,2809.5,134556763.47,4.81
SEC0002375,Equity,GBP,1343.34,324908184.84,2.23
SEC0002376,Corporate Bond,EUR,6158.26,275917526.2,5.87
SEC0002377,Money Market,GBP,8590.27,245242726.05,0.75
SEC0002378,Money Market,EUR,2297.32,227394269.91,1.65
SEC0002379,ETF,EUR,370.25,415347140.34,11.24
SEC0002380,Government Bond,INR,8088.1,129075413.28,8.1
SEC0002381,Government Bond,GBP,1499.51,230896401.58,10.09
SEC0002382,ETF,GBP,9744.28,264228798.25,6.14
SEC0002383,Money Market,INR,4693.36,207804432.27,1.7
SEC0002384,Money Market,INR,1539.8,421191849.23,2.73
SEC0002385,Equity,EUR,2495.13,268463287.74,6.18
SEC0002386,Government Bond,INR,5716.44,363716731.2,1.85
SEC0002387,Corporate Bond,USD,1201.5,401324086.99,3.31
SEC0002388,ETF,USD,3654.38,378038294.32,12.81
SEC0002389,Government Bond,INR,8766.23,201070212.28,1.08
SEC0002390,Money Market,GBP,7300.8,353103226.02,3.3
SEC0002391,Corporate Bond,GBP,3191.35,171406077.66,13.64
SEC0002392,Money Market,EUR,5132.57,85186837.19,4.56
SEC0002393,Equity,EUR,1886.79,29906679.83,14.48
SEC0002394,Corporate Bond,INR,426.86,272182120.06,4.31
SEC0002395,ETF,INR,3653.49,340976362.19,3.45
SEC0002396,Corporate Bond,INR,7484.66,6717224.41,4.45
SEC0002397,Government Bond,INR,5911.87,194690335.42,2.39
SEC0002398,ETF,GBP,5407.86,426848352.34,9.13
SEC0002399,Government Bond,USD,9246.54,327988139.35,6.38
SEC0002400,Government Bond,EUR,919.6,296340462.23,9.03
SEC0002401,ETF,INR,5306.71,474239501.27,4.87
SEC0002402,Corporate Bond,GBP,4586.73,328774264.1,1.93
SEC0002403,Money Market,EUR,8475.38,493537436.04,12.72
SEC0002404,ETF,GBP,4343.37,340396222.61,2.14
SEC0002405,Government Bond,USD,7390.28,428414621.94,11.75
SEC0002406,Equity,INR,7441.94,369263928.22,5.06
SEC0002407,Equity,INR,8469.6,261740326.75,14.77
SEC0002408,Money Market,EUR,6548.06,398638648.1,5.8
SEC0002409,ETF,EUR,3059.9,494217937.91,14.08
SEC0002410,Corporate Bond,GBP,7905.07,12769581.83,6.69
SEC0002411,Corporate Bond,USD,7511.33,285998122.43,2.1
SEC0002412,Equity,USD,8600.83,498753242.1,6.86
SEC0002413,ETF,GBP,835.04,58145582.37,2.64
SEC0002414,ETF,INR,1513.73,33270087.59,1.52
SEC0002415,Corporate Bond,INR,9440.37,460223423.25,6.07
SEC0002416,Government Bond,USD,1658.26,70988561.62,10.13
SEC0002417,Corporate Bond,EUR,5076.17,296198439.58,10.64
SEC0002418,Equity,EUR,9416.93,117752845.6,6.38
SEC0002419,Money Market,USD,7466.38,3861376.36,0.06
SEC0002420,Government Bond,USD,551.63,307231589.4,12.16
SEC0002421,Equity,INR,5247.69,187091688.31,10.67
SEC0002422,Government Bond,INR,4538.4,37956716.24,8.42
SEC0002423,Equity,INR,5904.2,365115019.12,10.04
SEC0002424,Corporate Bond,GBP,4995.03,256795678.42,2.57
SEC0002425,Corporate Bond,INR,3150.91,224544200.34,11.97
SEC0002426,Equity,EUR,3943.64,347851162.03,13.3
SEC0002427,Corporate Bond,EUR,6007.15,322029602.27,1.41
SEC0002428,Government Bond,USD,5190.14,219937449.49,14.47
SEC0002429,Government Bond,USD,5304.85,409267437.43,10.74
SEC0002430,Equity,GBP,286.9,261215487.06,12.74
SEC0002431,Equity,USD,3980.6,40969457.86,14.69
SEC0002432,Equity,EUR,400.96,107977998.7,5.09
SEC0002433,Government Bond,USD,4666.56,66962790.82,4.18
SEC0002434,Government Bond,USD,4024.42,480518771.23,11.9
SEC0002435,Government Bond,INR,1644.43,443105888.97,6.36
SEC0002436,Money Market,INR,940.83,337000497.85,0.16
SEC0002437,Corporate Bond,USD,8834.85,9126419.07,0.48
SEC0002438,Money Market,EUR,6489.36,12376683.35,10.02
SEC0002439,Corporate Bond,GBP,8419.56,418653483.88,1.73
SEC0002440,Money Market,EUR,3283.22,74534741.97,5.91
SEC0002441,Government Bond,GBP,8271.11,332882427.73,5.39
SEC0002442,Money Market,EUR,6390.91,317039595.04,8.15
SEC0002443,Money Market,USD,5118.68,198610103.27,9.64
SEC0002444,Corporate Bond,GBP,6282.51,158489254.04,14.57
SEC0002445,ETF,GBP,9270.72,273700461.54,9.07
SEC0002446,Government Bond,GBP,8205.53,343760373.41,1.43
SEC0002447,Equity,EUR,7106.08,408543389.36,6.88
SEC0002448,Equity,INR,4113.73,385223190.13,8.83
SEC0002449,Corporate Bond,GBP,5985.06,151613760.5,11.74
SEC0002450,Equity,USD,2940.58,1301706.15,13.66
SEC0002451,Money Market,GBP,6824.04,268293298.96,12.43
SEC0002452,Government Bond,GBP,8911.98,122696710.76,3.6
SEC0002453,Equity,USD,4939.86,283465074.02,8.93
SEC0002454,ETF,EUR,9975.79,200298759.72,8.6
SEC0002455,ETF,INR,8465.07,451482149.08,3.96
SEC0002456,Money Market,USD,749.34,112553912.7,8.93
SEC0002457,Money Market,USD,1178.31,47963518.06,14.28
SEC0002458,ETF,INR,8111.44,213502728.57,3.95
SEC0002459,Corporate Bond,EUR,9345.45,162856880.54,14.77
SEC0002460,ETF,GBP,5928.63,137640943.85,7.66
SEC0002461,Money Market,EUR,3551.45,7704130.47,2.9
SEC0002462,Corporate Bond,GBP,4608.51,220831865.38,10.4
SEC0002463,ETF,USD,6973.24,93631081.24,0.13
SEC0002464,Government Bond,INR,8224.26,309771997.24,5.03
SEC0002465,ETF,GBP,3167.09,488494250.19,13.67
SEC0002466,Equity,INR,2404.51,233474508.73,2.34
SEC0002467,Equity,USD,1576.08,54042959.61,12.31
SEC0002468,ETF,USD,6852.06,265384732.07,1.74
SEC0002469,Government Bond,GBP,6215.85,311628357.13,13.98
SEC0002470,Money Market,GBP,3200.38,47096232.36,13.93
SEC0002471,Corporate Bond,EUR,4697.63,266362361.23,8.05
SEC0002472,Money Market,GBP,3936.25,355472829.84,4.39
SEC0002473,ETF,GBP,9115.59,326067905.97,8.27
SEC0002474,Money Market,EUR,1153.73,65542609.44,8.63
SEC0002475,Equity,INR,9654.64,275289757.54,0.44
SEC0002476,Money Market,INR,5149.78,41761022.05,6.24
SEC0002477,ETF,INR,948.62,80846770.2,6.33
SEC0002478,ETF,INR,2794.71,224919161.72,10.43
SEC0002479,Corporate Bond,GBP,1461.55,125029015.47,10.04
SEC0002480,ETF,INR,4010.77,424135671.08,2.95
SEC0002481,Government Bond,GBP,8216.64,95486414.92,14.25
SEC0002482,Government Bond,INR,5308.91,264781583.53,7.07
SEC0002483,Equity,GBP,890.0,150247350.6,14.7
SEC0002484,Corporate Bond,GBP,4078.88,141600095.58,2.57
SEC0002485,Equity,GBP,9503.44,398188383.42,8.92
SEC0002486,Government Bond,GBP,2067.99,257706287.57,0.16
SEC0002487,Government Bond,USD,8246.92,239914679.17,3.63
SEC0002488,ETF,EUR,4139.75,103177857.22,8.65
SEC0002489,Equity,GBP,8498.13,23940387.89,8.58
SEC0002490,Equity,GBP,5408.13,495095748.11,0.29
SEC0002491,Equity,EUR,2074.2,349384266.42,4.28
SEC0002492,Money Market,EUR,4283.71,25198811.23,12.8
SEC0002493,Equity,EUR,1605.24,197986954.77,8.07
SEC0002494,Money Market,EUR,3336.91,42334087.5,7.52
SEC0002495,Corporate Bond,GBP,4005.59,360059805.71,10.81
SEC0002496,ETF,USD,2858.1,215587668.47,7.57
SEC0002497,ETF,EUR,2853.42,53139946.91,2.23
SEC0002498,Money Market,GBP,7297.02,333918768.88,2.75
SEC0002499,Equity,USD,4082.64,329830629.61,5.43
SEC0002500,Equity,GBP,1041.13,130844896.52,8.35
SEC0002501,Government Bond,GBP,7573.15,173747059.62,11.18
SEC0002502,Government Bond,GBP,341.65,243750777.72,5.97
SEC0002503,Government Bond,GBP,6562.39,191359646.06,4.33
SEC0002504,Corporate Bond,GBP,6639.78,28519116.24,10.11
SEC0002505,Corporate Bond,GBP,3634.19,58198463.32,13.35
SEC0002506,Equity,USD,9583.84,214282377.99,2.03
SEC0002507,Money Market,USD,8792.59,156550742.9,5.96
SEC0002508,ETF,INR,5471.73,64898874.67,6.39
SEC0002509,Equity,EUR,8241.6,100332194.32,12.19
SEC0002510,Government Bond,INR,4054.51,461718372.6,5.98
SEC0002511,Equity,GBP,6655.29,207371547.55,14.72
SEC0002512,Equity,USD,2516.17,70777734.76,12.36
SEC0002513,Money Market,USD,8526.07,159635505.29,0.67
SEC0002514,ETF,INR,4588.33,257862145.07,11.12
SEC0002515,Government Bond,GBP,6809.19,475459053.55,13.22
SEC0002516,Equity,EUR,29.15,269919148.48,12.35
SEC0002517,Equity,GBP,8369.4,453705820.01,12.9
SEC0002518,Corporate Bond,INR,4253.4,152531899.67,11.53
SEC0002519,Government Bond,INR,1686.61,196598851.31,7.54
SEC0002520,Money Market,USD,1993.4,423285054.22,1.13
SEC0002521,Government Bond,GBP,4758.91,128383258.24,2.35
SEC0002522,Corporate Bond,USD,893.52,225412854.94,4.67
SEC0002523,Government Bond,GBP,2502.29,61398778.12,9.93
SEC0002524,Money Market,INR,1944.82,319519898.65,7.28
SEC0002525,Money Market,GBP,3374.58,419680476.51,14.02
SEC0002526,Money Market,USD,5931.58,173690093.96,12.65
SEC0002527,Equity,EUR,7574.57,111832250.73,14.08
SEC0002528,ETF,EUR,3700.27,108367036.25,7.29
SEC0002529,Corporate Bond,INR,9279.39,94758741.89,1.98
SEC0002530,ETF,GBP,6913.94,14355110.8,14.29
SEC0002531,Government Bond,EUR,903.43,470105386.13,3.31
SEC0002532,Equity,GBP,2754.53,10028700.39,4.85
SEC0002533,Corporate Bond,USD,83.33,282350124.26,14.86
SEC0002534,Equity,USD,9089.27,348242787.17,6.03
SEC0002535,Corporate Bond,USD,9745.56,134604934.19,14.34
SEC0002536,Corporate Bond,INR,8697.01,361474301.63,14.28
SEC0002537,Corporate Bond,GBP,4462.35,247536618.07,8.49
SEC0002538,Money Market,EUR,9759.92,483124706.38,3.4
SEC0002539,Government Bond,USD,8024.97,81248039.05,11.44
SEC0002540,Government Bond,EUR,2524.79,362651106.46,8.59
SEC0002541,ETF,GBP,8390.68,498999700.86,13.48
SEC0002542,Corporate Bond,USD,3074.82,313008664.47,13.55
SEC0002543,ETF,GBP,505.59,188900241.5,2.04
SEC0002544,Money Market,GBP,8663.39,338793900.86,5.41
SEC0002545,ETF,INR,1946.19,169719887.54,9.49
SEC0002546,Equity,INR,5189.68,239530562.11,4.82
SEC0002547,Money Market,INR,4008.44,78098349.15,1.41
SEC0002548,Corporate Bond,EUR,6537.02,180494686.7,8.65
SEC0002549,Government Bond,EUR,3656.9,472339798.15,12.02
SEC0002550,Equity,INR,6251.37,261863989.71,8.27
SEC0002551,Money Market,GBP,4938.92,253579484.06,3.13
SEC0002552,ETF,EUR,6957.49,375373922.21,6.4
SEC0002553,ETF,EUR,3108.18,297717318.91,2.31
SEC0002554,Money Market,USD,119.64,448872611.08,1.01
SEC0002555,Corporate Bond,USD,6569.41,51302098.78,3.24
SEC0002556,Equity,USD,5158.65,364347452.98,2.59
SEC0002557,Money Market,INR,6453.25,226607685.79,12.85
SEC0002558,Government Bond,GBP,8050.94,241634718.32,1.85
SEC0002559,Government Bond,EUR,965.92,341200359.92,11.91
SEC0002560,Government Bond,USD,8966.39,343040180.3,5.2
SEC0002561,Equity,INR,5030.16,15741545.0,9.9
SEC0002562,Money Market,GBP,4985.36,9942035.31,3.18
SEC0002563,Equity,GBP,157.85,465069294.76,0.83
SEC0002564,Money Market,USD,5435.84,435532683.72,8.97
SEC0002565,Equity,GBP,280.85,341711810.03,11.44
SEC0002566,Government Bond,GBP,1152.0,267285657.22,10.78
SEC0002567,Government Bond,GBP,4489.66,145948358.36,7.85
SEC0002568,Equity,GBP,7135.93,66961563.86,7.85
SEC0002569,Corporate Bond,EUR,5423.72,489818978.05,14.01
SEC0002570,Corporate Bond,EUR,7086.7,243508416.41,3.81
SEC0002571,Equity,USD,9563.91,269236549.73,3.75
SEC0002572,Money Market,INR,3789.04,222713271.64,4.4
SEC0002573,ETF,INR,3087.64,344492527.2,10.58
SEC0002574,Money Market,GBP,983.0,131230617.31,4.36
SEC0002575,ETF,EUR,1194.87,183514107.1,12.42
SEC0002576,Equity,EUR,2345.56,82707581.12,0.09
SEC0002577,Corporate Bond,INR,3838.67,268471809.76,14.27
SEC0002578,Equity,USD,2644.34,201982265.59,12.89
SEC0002579,Money Market,INR,7329.37,443585070.92,11.41
SEC0002580,ETF,USD,2693.55,109177856.83,5.29
SEC0002581,Equity,GBP,3854.65,117475809.7,6.5
SEC0002582,ETF,GBP,9062.73,284677863.17,2.97
SEC0002583,Government Bond,EUR,6049.8,447606795.49,8.46
SEC0002584,Government Bond,GBP,5576.4,301327544.8,14.4
SEC0002585,Equity,USD,7772.6,1512006.74,8.69
SEC0002586,Government Bond,GBP,2789.48,370937423.62,11.06
SEC0002587,Equity,USD,6881.18,238851739.93,11.47
SEC0002588,Equity,GBP,5765.81,407988757.5,8.96
SEC0002589,Money Market,INR,465.18,251913213.96,7.44
SEC0002590,Equity,GBP,5276.37,374800409.62,4.47
SEC0002591,Corporate Bond,GBP,2206.88,495917989.84,7.79
SEC0002592,ETF,USD,7386.13,244253870.83,2.28
SEC0002593,ETF,EUR,6935.07,142152660.28,14.85
SEC0002594,Government Bond,INR,9975.09,267731854.0,14.15
SEC0002595,Corporate Bond,INR,3147.32,159340058.4,11.79
SEC0002596,Government Bond,USD,6590.05,464353925.79,1.2
SEC0002597,ETF,EUR,3226.75,430863404.91,1.63
SEC0002598,Government Bond,GBP,4919.35,498866700.44,4.83
SEC0002599,Money Market,GBP,323.8,185094556.28,4.93
SEC0002600,Corporate Bond,INR,3790.33,233983010.11,11.58
SEC0002601,Government Bond,USD,4917.29,336129985.58,3.2
SEC0002602,Corporate Bond,INR,5013.96,138049278.48,8.4
SEC0002603,Government Bond,INR,5508.89,203269503.0,4.76
SEC0002604,ETF,GBP,5113.91,199645650.8,12.09
SEC0002605,Equity,EUR,6166.21,350458594.77,9.9
SEC0002606,Government Bond,EUR,9046.73,59157644.55,7.34
SEC0002607,Equity,EUR,5360.74,232057522.71,8.51
SEC0002608,Equity,EUR,6541.84,83859648.61,4.43
SEC0002609,Corporate Bond,GBP,9925.95,164318953.2,12.59
SEC0002610,Equity,GBP,5840.23,267429810.79,5.95
SEC0002611,Equity,USD,4298.71,240906762.56,11.57
SEC0002612,Corporate Bond,GBP,1796.38,477800269.23,2.93
SEC0002613,ETF,USD,2194.87,162292922.76,1.46
SEC0002614,Money Market,EUR,8794.92,93141918.07,0.16
SEC0002615,Equity,INR,8491.81,60540248.52,3.44
SEC0002616,ETF,INR,3662.09,247805735.99,10.47
SEC0002617,Equity,GBP,3504.78,62787886.97,1.98
SEC0002618,Corporate Bond,USD,670.82,77381147.58,0.62
SEC0002619,Money Market,EUR,4671.29,68523077.09,14.4
SEC0002620,Corporate Bond,EUR,983.34,431954892.88,5.96
SEC0002621,Equity,EUR,6551.39,64063056.66,0.1
SEC0002622,ETF,INR,6068.71,372735903.63,3.99
SEC0002623,Equity,GBP,3872.83,466271271.31,9.96
SEC0002624,Money Market,GBP,5915.79,442853647.27,1.12
SEC0002625,Equity,INR,4734.81,169159307.53,9.9
SEC0002626,ETF,GBP,6682.23,408815839.08,4.15
SEC0002627,Government Bond,USD,3542.74,137975999.05,12.53
SEC0002628,Corporate Bond,USD,7329.64,304752143.13,6.57
SEC0002629,ETF,EUR,6729.78,312882651.97,8.35
SEC0002630,Equity,EUR,2270.93,472329599.86,7.83
SEC0002631,Corporate Bond,GBP,4833.5,43867304.98,1.4
SEC0002632,Corporate Bond,INR,314.32,47689951.66,14.79
SEC0002633,Equity,GBP,4486.19,51328527.68,4.85
SEC0002634,Corporate Bond,USD,4351.41,396765365.67,2.17
SEC0002635,Money Market,EUR,6840.15,278237040.53,10.91
SEC0002636,ETF,INR,7494.65,148172015.34,13.25
SEC0002637,Money Market,USD,3645.28,11802728.78,0.81
SEC0002638,Government Bond,EUR,812.24,5383661.46,12.03
SEC0002639,ETF,USD,4172.66,101315474.83,12.86
SEC0002640,Money Market,USD,2074.48,64561770.75,1.47
SEC0002641,Corporate Bond,USD,8875.18,37751556.8,12.27
SEC0002642,Government Bond,USD,9939.65,424707592.16,2.17
SEC0002643,Equity,GBP,3108.0,354563324.55,9.86
SEC0002644,Corporate Bond,EUR,3662.46,165581719.8,5.74
SEC0002645,Equity,USD,2149.91,368058529.39,0.45
SEC0002646,Corporate Bond,USD,1994.58,335588506.29,11.39
SEC0002647,ETF,EUR,6607.78,280082344.13,3.12
SEC0002648,Corporate Bond,USD,6576.72,399924442.71,6.29
SEC0002649,Government Bond,EUR,3511.94,369304848.84,3.91
SEC0002650,Government Bond,EUR,9529.77,77589570.38,11.77
SEC0002651,Corporate Bond,GBP,908.06,426909499.12,5.76
SEC0002652,Equity,GBP,9522.31,350385715.67,1.47
SEC0002653,ETF,GBP,9998.37,321489553.43,11.9
SEC0002654,ETF,USD,8971.56,152715955.49,13.12
SEC0002655,Corporate Bond,GBP,724.41,379464432.64,8.56
SEC0002656,Corporate Bond,EUR,5710.78,71901450.11,6.59
SEC0002657,Money Market,GBP,9809.79,301043751.91,9.06
SEC0002658,ETF,USD,776.47,469302709.02,6.96
SEC0002659,ETF,USD,5585.33,160646130.7,14.36
SEC0002660,ETF,EUR,5478.52,91350639.03,8.99
SEC0002661,Money Market,EUR,6069.98,366457480.63,2.81
SEC0002662,Money Market,INR,5084.05,345552436.69,2.4
SEC0002663,Government Bond,EUR,1203.71,118185330.25,12.27
SEC0002664,Corporate Bond,USD,5021.63,324015494.33,10.18
SEC0002665,Corporate Bond,GBP,7130.25,336391717.16,13.58
SEC0002666,Equity,INR,9072.92,96239734.19,14.91
SEC0002667,Corporate Bond,INR,847.38,152246305.28,1.09
SEC0002668,Money Market,EUR,2815.93,206097380.94,1.91
SEC0002669,Government Bond,GBP,6120.42,457616310.57,12.08
SEC0002670,Government Bond,EUR,8921.6,314313050.65,7.04
SEC0002671,Money Market,USD,3380.05,69449440.84,8.75
SEC0002672,Equity,INR,8163.49,275885949.86,13.31
SEC0002673,Government Bond,EUR,449.03,317868020.31,1.17
SEC0002674,Government Bond,EUR,9848.81,153074017.17,9.31
SEC0002675,Money Market,GBP,3923.63,189277029.1,9.78
SEC0002676,Corporate Bond,INR,1161.39,169261131.54,7.25
SEC0002677,Equity,GBP,6773.07,85932876.76,6.69
SEC0002678,Money Market,USD,7538.02,265912561.47,10.54
SEC0002679,ETF,INR,552.24,73617729.97,7.61
SEC0002680,Corporate Bond,GBP,4345.7,458239492.73,3.65
SEC0002681,ETF,INR,6990.18,175776212.82,4.38
SEC0002682,Government Bond,USD,2078.39,312076028.99,11.1
SEC0002683,ETF,INR,9308.8,143751384.0,0.49
SEC0002684,Corporate Bond,EUR,4471.22,172094471.37,3.46
SEC0002685,Equity,USD,4760.36,424118660.64,12.68
SEC0002686,Corporate Bond,INR,3278.09,472994340.48,3.95
SEC0002687,Money Market,INR,5576.46,316732686.91,4.06
SEC0002688,Money Market,GBP,4517.07,250737964.82,9.46
SEC0002689,Government Bond,EUR,6075.52,484360170.61,5.05
SEC0002690,ETF,GBP,397.61,246570057.33,2.02
SEC0002691,ETF,EUR,5041.41,241368221.99,8.72
SEC0002692,Government Bond,INR,9446.49,266114669.55,12.99
SEC0002693,Equity,INR,9581.04,163829596.01,5.31
SEC0002694,ETF,EUR,225.27,159324094.15,9.22
SEC0002695,Corporate Bond,GBP,4414.56,267499399.22,10.77
SEC0002696,Money Market,INR,7413.66,254136543.4,2.66
SEC0002697,Equity,USD,2537.46,167546272.89,6.37
SEC0002698,ETF,INR,3435.61,9598558.73,12.71
SEC0002699,ETF,USD,381.81,115358944.33,12.22
SEC0002700,ETF,USD,289.61,240422506.33,5.02
SEC0002701,Equity,INR,6332.28,226047439.86,11.49
SEC0002702,Equity,GBP,4625.27,326416576.59,4.5
SEC0002703,Equity,GBP,8075.25,256769857.6,14.17
SEC0002704,Money Market,INR,302.63,11424199.3,11.65
SEC0002705,Corporate Bond,EUR,8435.61,158616058.57,2.97
SEC0002706,Government Bond,USD,2478.66,159766412.01,6.98
SEC0002707,Equity,INR,4561.31,463679372.35,0.04
SEC0002708,Government Bond,EUR,2165.48,220971602.21,10.54
SEC0002709,ETF,EUR,2042.55,47942652.36,14.22
SEC0002710,Government Bond,USD,9960.14,24781815.17,13.71
SEC0002711,Corporate Bond,GBP,1065.05,48330834.72,11.58
SEC0002712,Government Bond,GBP,6538.44,368147192.95,4.5
SEC0002713,ETF,INR,9511.98,188660849.01,8.03
SEC0002714,Corporate Bond,INR,7964.76,356039972.54,6.38
SEC0002715,Corporate Bond,EUR,1788.61,84253220.56,3.79
SEC0002716,Equity,EUR,5985.95,62575209.54,3.71
SEC0002717,Equity,USD,2882.3,246966044.35,10.76
SEC0002718,Equity,INR,4953.66,409413389.95,8.87
SEC0002719,ETF,EUR,4398.75,473417122.71,4.86
SEC0002720,ETF,GBP,3088.97,63058365.89,12.1
