customer_id,segment,country,risk_band,age
CUST003272,Private Banking,UK,Very High,35
CUST003273,Private Banking,UK,Medium,73
CUST003274,Private Banking,UK,Very High,65
CUST003275,Corporate,UK,Medium,40
CUST003276,SME,UAE,High,60
CUST003277,SME,India,High,23
CUST003278,Private Banking,UK,Low,40
CUST003279,SME,UAE,High,20
CUST003280,Corporate,India,Medium,33
CUST003281,Private Banking,USA,Medium,73
CUST003282,Private Banking,UAE,Very High,65
CUST003283,Private Banking,UAE,Low,65
CUST003284,Private Banking,India,High,39
CUST003285,Private Banking,India,Very High,37
CUST003286,Retail,UK,High,57
CUST003287,Private Banking,USA,Low,35
CUST003288,Corporate,USA,Low,50
CUST003289,Retail,Singapore,High,50
CUST003290,Private Banking,Singapore,High,65
CUST003291,Retail,UK,Very High,34
CUST003292,Corporate,UK,Low,54
CUST003293,Private Banking,Singapore,Medium,34
CUST003294,Corporate,Singapore,High,27
CUST003295,Private Banking,USA,Low,24
CUST003296,Retail,India,Low,76
CUST003297,Corporate,India,High,44
CUST003298,Private Banking,USA,High,56
CUST003299,SME,Singapore,Low,33
CUST003300,Corporate,USA,Very High,25
CUST003301,SME,India,Very High,64
CUST003302,SME,UK,Low,74
CUST003303,Retail,Singapore,Medium,60
CUST003304,Private Banking,UK,Medium,40
CUST003305,Private Banking,Singapore,Low,39
CUST003306,Corporate,UK,Medium,70
CUST003307,Private Banking,USA,Low,63
CUST003308,SME,India,High,48
CUST003309,Corporate,USA,High,46
CUST003310,Corporate,UAE,Low,36
CUST003311,SME,USA,Medium,77
CUST003312,Private Banking,India,Very High,64
CUST003313,Corporate,UAE,Medium,23
CUST003314,Corporate,UAE,Low,47
CUST003315,SME,UAE,High,52
CUST003316,Retail,UK,High,69
CUST003317,SME,USA,Medium,45
CUST003318,Private Banking,UAE,Very High,55
CUST003319,Private Banking,UAE,High,36
CUST003320,Corporate,UK,High,74
CUST003321,Private Banking,UK,Low,33
CUST003322,Corporate,India,Low,76
CUST003323,SME,USA,Medium,44
CUST003324,Retail,UK,Very High,29
CUST003325,Private Banking,UK,Low,62
CUST003326,SME,UK,Very High,75
CUST003327,SME,USA,Low,25
CUST003328,SME,UK,High,68
CUST003329,Corporate,UAE,Medium,45
CUST003330,Corporate,UAE,Low,76
CUST003331,Retail,UK,Very High,53
CUST003332,Private Banking,Singapore,Medium,62
CUST003333,SME,India,Very High,19
CUST003334,Private Banking,UK,High,51
CUST003335,Retail,UK,Medium,24
CUST003336,Private Banking,India,Medium,63
CUST003337,SME,UAE,High,33
CUST003338,SME,India,Medium,71
CUST003339,Private Banking,Singapore,Very High,22
CUST003340,Private Banking,Singapore,High,37
CUST003341,Private Banking,UK,Very High,30
CUST003342,Retail,India,Medium,58
CUST003343,Retail,Singapore,Low,49
CUST003344,SME,USA,Very High,52
CUST003345,Retail,UAE,Very High,22
CUST003346,Corporate,UK,High,57
CUST003347,Corporate,USA,Very High,42
CUST003348,SME,UK,Very High,38
CUST003349,Corporate,India,Low,28
CUST003350,SME,UK,Medium,22
CUST003351,SME,USA,Very High,45
CUST003352,Retail,UK,High,42
CUST003353,Corporate,Singapore,Medium,62
CUST003354,Corporate,UAE,Low,39
CUST003355,SME,India,Medium,23
CUST003356,SME,Singapore,Very High,23
CUST003357,SME,Singapore,Medium,76
CUST003358,Retail,Singapore,Very High,78
CUST003359,Private Banking,USA,Very High,80
CUST003360,Corporate,Singapore,Very High,77
CUST003361,Private Banking,USA,Very High,26
CUST003362,Private Banking,USA,High,29
CUST003363,Private Banking,Singapore,Very High,65
CUST003364,Private Banking,India,Medium,27
CUST003365,Retail,USA,Very High,46
CUST003366,SME,UK,Very High,80
CUST003367,Retail,India,Very High,29
CUST003368,SME,Singapore,High,58
CUST003369,Corporate,UK,Very High,33
CUST003370,Corporate,UAE,Medium,30
CUST003371,SME,UAE,Very High,59
CUST003372,Retail,India,High,39
CUST003373,SME,UK,High,63
CUST003374,Private Banking,Singapore,Low,78
CUST003375,SME,UAE,Medium,65
CUST003376,SME,Singapore,High,70
CUST003377,Private Banking,India,High,63
CUST003378,SME,UK,Low,66
CUST003379,SME,UK,High,39
CUST003380,Corporate,UAE,Medium,80
CUST003381,Private Banking,UAE,Low,36
CUST003382,Retail,India,Very High,48
CUST003383,Retail,UK,Very High,58
CUST003384,Corporate,UAE,Very High,32
CUST003385,Private Banking,UK,Very High,56
CUST003386,Retail,UK,High,50
CUST003387,Corporate,UAE,Very High,65
CUST003388,SME,Singapore,Medium,63
CUST003389,SME,USA,Low,79
CUST003390,SME,UK,High,40
CUST003391,Private Banking,UAE,Low,18
CUST003392,Private Banking,Singapore,Medium,61
CUST003393,Corporate,UK,High,79
CUST003394,SME,UAE,High,20
CUST003395,Private Banking,UAE,Low,58
CUST003396,Corporate,Singapore,Low,23
CUST003397,SME,India,Medium,73
CUST003398,SME,USA,Low,62
CUST003399,Retail,Singapore,Very High,23
CUST003400,Private Banking,Singapore,Medium,33
CUST003401,Corporate,UAE,Low,38
CUST003402,Retail,India,Low,78
CUST003403,Retail,UK,Medium,31
CUST003404,Private Banking,UK,Medium,38
CUST003405,Private Banking,UAE,Low,26
CUST003406,Private Banking,UAE,Medium,50
CUST003407,Private Banking,India,High,77
CUST003408,Private Banking,UK,Very High,60
CUST003409,Corporate,UAE,High,40
CUST003410,Private Banking,UK,High,57
CUST003411,Corporate,UK,Low,75
CUST003412,Corporate,UK,Medium,62
CUST003413,Private Banking,Singapore,Low,46
CUST003414,Retail,UK,High,74
CUST003415,Corporate,India,Medium,57
CUST003416,Corporate,Singapore,High,26
CUST003417,Corporate,Singapore,Low,78
CUST003418,Private Banking,USA,Medium,67
CUST003419,Retail,UAE,High,24
CUST003420,Retail,USA,Medium,23
CUST003421,Corporate,UK,Very High,36
CUST003422,Corporate,UK,Medium,21
CUST003423,SME,India,Medium,48
CUST003424,Private Banking,USA,High,47
CUST003425,SME,India,Medium,37
CUST003426,Retail,Singapore,High,61
CUST003427,SME,Singapore,Low,68
CUST003428,SME,UK,High,18
CUST003429,SME,USA,Medium,67
CUST003430,Private Banking,Singapore,High,59
CUST003431,Retail,USA,High,23
CUST003432,SME,India,Low,41
CUST003433,SME,UK,Very High,54
CUST003434,Corporate,USA,Low,63
CUST003435,Retail,UK,Very High,56
CUST003436,Corporate,India,Medium,69
CUST003437,SME,Singapore,High,37
CUST003438,Private Banking,India,Low,53
CUST003439,Retail,India,Medium,69
CUST003440,Corporate,Singapore,High,69
CUST003441,Corporate,UAE,Low,30
CUST003442,SME,USA,Very High,62
CUST003443,SME,UAE,Very High,52
CUST003444,Private Banking,India,Medium,49
CUST003445,SME,UK,Medium,25
CUST003446,Retail,Singapore,Low,67
CUST003447,SME,USA,Low,74
CUST003448,SME,USA,Low,32
CUST003449,Retail,India,High,55
CUST003450,Corporate,USA,Low,28
CUST003451,Retail,USA,Low,55
CUST003452,Private Banking,UAE,High,69
CUST003453,Corporate,Singapore,Medium,25
CUST003454,Retail,USA,Low,50
CUST003455,SME,India,Medium,30
CUST003456,Corporate,UAE,Medium,24
CUST003457,Private Banking,Singapore,Medium,66
CUST003458,Private Banking,UAE,Very High,21
CUST003459,Corporate,India,Very High,23
CUST003460,Retail,Singapore,Low,57
CUST003461,Retail,USA,Very High,36
CUST003462,Retail,UK,Low,25
CUST003463,SME,Singapore,Medium,19
CUST003464,SME,UK,High,55
CUST003465,Corporate,UAE,Low,79
CUST003466,Private Banking,India,High,75
CUST003467,Private Banking,UAE,High,21
CUST003468,Private Banking,UAE,High,66
CUST003469,SME,UK,Very High,27
CUST003470,SME,India,Very High,66
CUST003471,SME,India,Very High,19
CUST003472,SME,UAE,Low,23
CUST003473,Retail,UK,Very High,80
CUST003474,Retail,Singapore,Very High,73
CUST003475,SME,India,Very High,43
CUST003476,Private Banking,India,Low,40
CUST003477,Corporate,UAE,Very High,43
CUST003478,SME,Singapore,Medium,31
CUST003479,Private Banking,India,Low,49
CUST003480,Retail,UK,Low,68
CUST003481,Retail,USA,Very High,73
CUST003482,Retail,UK,Low,53
CUST003483,Private Banking,Singapore,Medium,29
CUST003484,SME,UK,Medium,72
CUST003485,Retail,UAE,High,74
CUST003486,Private Banking,UK,High,74
CUST003487,SME,USA,Medium,33
CUST003488,Private Banking,UK,Low,71
CUST003489,Private Banking,Singapore,Medium,51
CUST003490,Corporate,USA,Medium,61
CUST003491,Corporate,USA,High,65
CUST003492,Corporate,UK,High,73
CUST003493,Retail,Singapore,Low,75
CUST003494,Private Banking,India,Medium,76
CUST003495,Corporate,USA,Medium,67
CUST003496,SME,UAE,Very High,52
CUST003497,SME,USA,Very High,30
CUST003498,Private Banking,USA,Medium,27
CUST003499,SME,USA,Low,20
CUST003500,Corporate,Singapore,Very High,34
CUST003501,Private Banking,UK,High,44
CUST003502,Private Banking,UK,Very High,65
CUST003503,Private Banking,UK,Low,43
CUST003504,SME,UAE,Low,26
CUST003505,Retail,UAE,Medium,24
CUST003506,Private Banking,UK,High,74
CUST003507,SME,USA,Very High,48
CUST003508,Private Banking,India,Low,34
CUST003509,Corporate,USA,High,18
CUST003510,Retail,India,High,34
CUST003511,Retail,UK,Very High,29
CUST003512,Retail,UK,Medium,62
CUST003513,Private Banking,India,Low,44
CUST003514,Private Banking,India,Low,37
CUST003515,Private Banking,India,Medium,74
CUST003516,Private Banking,India,Low,51
CUST003517,SME,UAE,Low,68
CUST003518,Corporate,UK,High,63
CUST003519,Corporate,UAE,High,76
CUST003520,Corporate,Singapore,Very High,50
CUST003521,SME,UAE,High,77
CUST003522,SME,UAE,Very High,23
CUST003523,Corporate,India,Medium,36
CUST003524,Corporate,UK,High,39
CUST003525,Corporate,UAE,Very High,19
CUST003526,Retail,Singapore,Low,72
CUST003527,Retail,India,Very High,59
CUST003528,SME,Singapore,Very High,67
CUST003529,SME,Singapore,Very High,69
CUST003530,Private Banking,UK,Medium,62
CUST003531,Retail,UAE,Medium,42
CUST003532,SME,USA,High,60
CUST003533,Retail,USA,High,71
CUST003534,Private Banking,India,Medium,34
CUST003535,Retail,USA,Low,44
CUST003536,Corporate,India,Low,22
CUST003537,SME,UAE,High,72
CUST003538,Retail,Singapore,High,70
CUST003539,Corporate,USA,High,30
CUST003540,Private Banking,UAE,Low,18
CUST003541,Private Banking,Singapore,Very High,77
CUST003542,Corporate,USA,High,74
CUST003543,Retail,UK,Medium,56
CUST003544,Corporate,UK,High,57
CUST003545,Private Banking,UAE,High,36
CUST003546,SME,India,Very High,71
CUST003547,Corporate,UAE,Medium,48
CUST003548,Corporate,Singapore,Low,79
CUST003549,Retail,India,Very High,79
CUST003550,Retail,UAE,Medium,35
CUST003551,Corporate,UAE,High,62
CUST003552,Corporate,USA,Medium,32
CUST003553,Corporate,India,Very High,63
CUST003554,SME,USA,Medium,70
CUST003555,SME,UAE,High,76
CUST003556,Private Banking,India,Low,21
CUST003557,Retail,UAE,Low,47
CUST003558,Retail,Singapore,High,58
CUST003559,Corporate,UAE,Very High,78
CUST003560,Retail,Singapore,Low,72
CUST003561,Corporate,USA,High,53
CUST003562,Corporate,India,High,29
CUST003563,SME,UK,High,67
CUST003564,SME,USA,Medium,58
CUST003565,SME,UAE,Medium,61
CUST003566,Private Banking,UK,Very High,60
CUST003567,Private Banking,USA,Low,60
CUST003568,SME,India,Medium,44
CUST003569,Corporate,UAE,High,58
CUST003570,Private Banking,UAE,Low,70
CUST003571,Retail,UK,Medium,74
CUST003572,Retail,USA,Very High,79
CUST003573,Retail,USA,High,22
CUST003574,Retail,UAE,Low,25
CUST003575,Private Banking,India,Low,37
CUST003576,Private Banking,UK,High,42
CUST003577,Retail,India,Medium,21
CUST003578,Private Banking,UK,High,29
CUST003579,Corporate,UAE,Medium,79
CUST003580,Corporate,Singapore,Medium,49
CUST003581,Private Banking,UK,Very High,47
CUST003582,Retail,India,Very High,53
CUST003583,Retail,Singapore,High,33
CUST003584,SME,UK,Low,28
CUST003585,Retail,USA,Low,53
CUST003586,SME,Singapore,Very High,48
CUST003587,Retail,USA,Very High,60
CUST003588,Private Banking,UAE,Low,27
CUST003589,Private Banking,UK,Medium,53
CUST003590,SME,USA,High,47
CUST003591,Retail,UAE,High,43
CUST003592,SME,India,Low,71
CUST003593,Retail,Singapore,Very High,18
CUST003594,Retail,UAE,Low,69
CUST003595,SME,UAE,Low,51
CUST003596,Private Banking,UAE,Medium,28
CUST003597,Retail,UAE,Low,54
CUST003598,SME,UK,High,56
CUST003599,SME,UAE,Very High,64
CUST003600,Corporate,USA,Very High,73
CUST003601,Private Banking,Singapore,Very High,40
CUST003602,Retail,UAE,High,61
CUST003603,Corporate,UK,Very High,38
CUST003604,Private Banking,Singapore,Very High,48
CUST003605,Private Banking,UK,High,23
CUST003606,SME,USA,Low,46
CUST003607,Corporate,UAE,Very High,54
CUST003608,Corporate,India,Low,30
CUST003609,Corporate,UK,Medium,66
CUST003610,SME,India,Medium,45
CUST003611,SME,UAE,Medium,21
CUST003612,SME,Singapore,Very High,60
CUST003613,Corporate,UK,Medium,78
CUST003614,Corporate,UAE,Medium,33
CUST003615,Retail,USA,Low,47
CUST003616,Corporate,India,Very High,32
CUST003617,Corporate,India,Very High,50
CUST003618,Corporate,Singapore,Medium,35
CUST003619,Private Banking,UAE,Very High,41
CUST003620,Retail,Singapore,High,63
CUST003621,SME,UAE,Low,21
CUST003622,Corporate,Singapore,Very High,64
CUST003623,Private Banking,USA,Medium,30
CUST003624,SME,UAE,Very High,32
CUST003625,SME,UK,Medium,27
CUST003626,Corporate,UAE,Medium,67
CUST003627,SME,UAE,Medium,75
CUST003628,SME,UAE,Medium,29
CUST003629,Corporate,USA,Medium,24
CUST003630,Retail,Singapore,Medium,63
CUST003631,Private Banking,India,Low,52
CUST003632,Corporate,Singapore,Medium,34
CUST003633,Retail,Singapore,Very High,18
CUST003634,Corporate,Singapore,Medium,32
CUST003635,SME,India,Medium,52
CUST003636,Corporate,UK,Very High,58
CUST003637,Retail,Singapore,High,59
CUST003638,Private Banking,USA,Low,35
CUST003639,Private Banking,Singapore,Very High,24
CUST003640,Corporate,India,Very High,78
CUST003641,Private Banking,USA,Very High,52
CUST003642,Retail,UAE,High,41
CUST003643,Corporate,UK,High,64
CUST003644,SME,India,High,49
CUST003645,SME,UAE,Medium,45
CUST003646,Corporate,India,High,31
CUST003647,SME,UAE,Medium,59
CUST003648,Private Banking,USA,High,57
CUST003649,SME,UK,Medium,51
CUST003650,SME,USA,Low,32
CUST003651,Private Banking,USA,Very High,76
CUST003652,SME,Singapore,Low,62
CUST003653,Corporate,India,Medium,28
CUST003654,Retail,USA,High,66
CUST003655,Private Banking,UK,High,67
CUST003656,Retail,India,Medium,39
CUST003657,Retail,UAE,Very High,45
CUST003658,Private Banking,India,Very High,59
CUST003659,Private Banking,Singapore,High,49
CUST003660,Private Banking,UAE,Low,73
CUST003661,Corporate,USA,Very High,33
CUST003662,SME,USA,High,64
CUST003663,Retail,India,Medium,51
CUST003664,Corporate,Singapore,High,27
CUST003665,Private Banking,UAE,Medium,27
CUST003666,Retail,UK,High,54
CUST003667,Private Banking,Singapore,Very High,36
CUST003668,SME,USA,Very High,32
CUST003669,Corporate,USA,High,76
CUST003670,Corporate,India,Medium,53
CUST003671,Corporate,UK,High,44
CUST003672,Corporate,UAE,High,30
CUST003673,Retail,UAE,Low,50
CUST003674,Private Banking,Singapore,Low,21
CUST003675,SME,India,Low,60
CUST003676,SME,UAE,Medium,42
CUST003677,Private Banking,Singapore,Medium,40
CUST003678,Private Banking,UAE,Medium,64
CUST003679,SME,Singapore,Medium,36
CUST003680,Private Banking,UK,Medium,56
CUST003681,Retail,UAE,Very High,18
CUST003682,Retail,USA,Low,20
CUST003683,Retail,UK,Very High,43
CUST003684,Retail,UAE,Medium,80
CUST003685,SME,UAE,High,37
CUST003686,Private Banking,USA,Medium,60
CUST003687,Private Banking,USA,High,57
CUST003688,Corporate,UK,Low,48
CUST003689,Private Banking,India,Low,56
CUST003690,SME,UAE,Low,76
CUST003691,Private Banking,UK,High,58
CUST003692,Retail,India,High,40
CUST003693,Private Banking,Singapore,High,44
CUST003694,Private Banking,USA,High,34
CUST003695,Private Banking,Singapore,Medium,52
CUST003696,Private Banking,USA,Low,65
CUST003697,Corporate,Singapore,Low,60
CUST003698,Corporate,UAE,Very High,40
CUST003699,Retail,USA,Medium,46
CUST003700,Corporate,UAE,Very High,23
CUST003701,SME,UAE,High,33
CUST003702,Corporate,UK,Low,56
CUST003703,Private Banking,USA,High,57
CUST003704,SME,USA,Low,43
CUST003705,SME,UK,Low,27
CUST003706,SME,India,Very High,35
CUST003707,Private Banking,USA,Medium,34
CUST003708,SME,UK,Medium,40
CUST003709,Corporate,USA,Very High,56
CUST003710,Corporate,Singapore,Low,29
CUST003711,Retail,UK,Very High,20
CUST003712,SME,USA,Very High,22
CUST003713,Retail,USA,Low,31
CUST003714,Corporate,UK,Very High,57
CUST003715,Corporate,UAE,Very High,18
CUST003716,Corporate,USA,Low,31
CUST003717,Private Banking,UAE,High,46
CUST003718,Corporate,UAE,Very High,65
CUST003719,Retail,India,Very High,23
CUST003720,SME,Singapore,Low,69
CUST003721,Corporate,India,Medium,64
CUST003722,Private Banking,UK,High,53
CUST003723,Private Banking,USA,Low,58
CUST003724,Retail,India,High,25
CUST003725,Corporate,USA,Medium,31
CUST003726,SME,UK,Medium,72
CUST003727,Private Banking,UAE,Low,24
CUST003728,SME,USA,High,38
CUST003729,Retail,India,Medium,55
CUST003730,Corporate,UAE,Medium,68
CUST003731,Retail,India,Low,22
CUST003732,SME,UK,High,72
CUST003733,Private Banking,India,Low,76
CUST003734,Corporate,USA,Low,42
CUST003735,Retail,USA,High,56
CUST003736,Retail,Singapore,Very High,58
CUST003737,Corporate,India,High,39
CUST003738,Retail,USA,Low,60
CUST003739,SME,USA,Very High,52
CUST003740,Private Banking,India,Very High,68
CUST003741,Private Banking,India,Very High,18
CUST003742,Retail,UK,Medium,56
CUST003743,SME,Singapore,High,19
CUST003744,Private Banking,India,Very High,23
CUST003745,SME,USA,Medium,31
CUST003746,SME,India,Medium,35
CUST003747,Corporate,Singapore,Medium,20
CUST003748,Corporate,India,Low,78
CUST003749,SME,UAE,Low,77
CUST003750,Private Banking,UAE,High,51
CUST003751,Corporate,UAE,Medium,63
CUST003752,Private Banking,UK,Low,42
CUST003753,Private Banking,India,Low,62
CUST003754,SME,UAE,Medium,64
CUST003755,Retail,Singapore,Low,42
CUST003756,Corporate,India,Very High,38
CUST003757,Private Banking,India,Medium,25
CUST003758,Retail,USA,Very High,21
CUST003759,Retail,USA,Low,75
CUST003760,Retail,Singapore,Medium,73
CUST003761,SME,Singapore,Low,29
CUST003762,Corporate,UK,Very High,55
CUST003763,SME,India,Very High,68
CUST003764,SME,Singapore,Low,68
CUST003765,Corporate,UK,Very High,53
CUST003766,Retail,India,Very High,58
CUST003767,Retail,USA,Very High,73
CUST003768,Retail,UK,High,19
CUST003769,Corporate,Singapore,Low,22
CUST003770,SME,India,Medium,68
CUST003771,Private Banking,India,Low,43
CUST003772,Corporate,India,Low,34
CUST003773,Corporate,UAE,Low,74
CUST003774,Retail,USA,Very High,76
CUST003775,Retail,UK,Low,69
CUST003776,SME,UK,Very High,54
CUST003777,Corporate,UK,High,54
CUST003778,Corporate,India,Very High,18
CUST003779,Corporate,USA,Low,44
CUST003780,SME,UAE,High,39
CUST003781,Private Banking,UAE,Medium,61
CUST003782,Corporate,USA,Low,49
CUST003783,Corporate,Singapore,High,23
CUST003784,Corporate,Singapore,Low,36
CUST003785,Corporate,UAE,Very High,76
CUST003786,Private Banking,Singapore,High,72
CUST003787,SME,USA,High,47
CUST003788,Private Banking,UAE,Low,74
CUST003789,Corporate,Singapore,Low,24
CUST003790,Private Banking,UK,Very High,26
CUST003791,Private Banking,India,Very High,36
CUST003792,Private Banking,USA,High,55
CUST003793,Retail,Singapore,Very High,26
CUST003794,Private Banking,UAE,Low,25
CUST003795,Private Banking,UAE,Medium,67
CUST003796,Private Banking,UAE,Low,67
CUST003797,SME,UK,Medium,35
CUST003798,Private Banking,USA,Very High,48
CUST003799,Retail,India,Very High,41
CUST003800,Private Banking,Singapore,Very High,65
CUST003801,Private Banking,UK,Low,28
CUST003802,Retail,UK,Very High,78
CUST003803,SME,Singapore,Low,63
CUST003804,SME,UK,Medium,35
CUST003805,SME,Singapore,High,27
CUST003806,Corporate,UAE,Low,18
CUST003807,Corporate,USA,High,56
CUST003808,Private Banking,India,Very High,29
CUST003809,Retail,UK,Low,39
CUST003810,SME,India,High,76
CUST003811,SME,UK,Medium,67
CUST003812,Retail,Singapore,Low,50
CUST003813,Corporate,UK,Very High,19
CUST003814,Corporate,USA,Medium,36
CUST003815,SME,Singapore,Medium,26
CUST003816,Retail,India,Low,74
CUST003817,SME,USA,High,76
CUST003818,Corporate,Singapore,Low,68
CUST003819,Corporate,India,High,73
