transaction_id,account_id,date,direction,currency,amount,channel,monitoring_status
TXN00012368,ACC0001298,2026-07-12,CREDIT,AED,1394943.2,Branch,Review
TXN00012369,ACC0001056,2026-07-01,CREDIT,GBP,203304.47,CrossBorder,Alert
TXN00012370,ACC0000991,2026-03-17,CREDIT,GBP,202495.82,Online,Alert
TXN00012371,ACC0001436,2026-05-19,CREDIT,EUR,1783855.0,Branch,Alert
TXN00012372,ACC0001465,2026-07-26,DEBIT,USD,1288839.49,Branch,Alert
TXN00012373,ACC0000288,2026-01-28,CREDIT,EUR,761570.58,Branch,Alert
TXN00012374,ACC0000623,2026-08-10,DEBIT,USD,375438.97,CrossBorder,Review
TXN00012375,ACC0000550,2026-03-11,CREDIT,INR,1150483.88,Online,Alert
TXN00012376,ACC0000559,2026-05-02,CREDIT,INR,995578.46,Branch,Normal
TXN00012377,ACC0000327,2026-08-08,DEBIT,AED,946831.76,CrossBorder,Normal
TXN00012378,ACC0001022,2026-08-18,CREDIT,AED,1355199.02,Online,Normal
TXN00012379,ACC0000319,2026-02-21,DEBIT,EUR,628581.55,Branch,Normal
TXN00012380,ACC0000897,2026-03-30,DEBIT,INR,1136430.35,ATM,Review
TXN00012381,ACC0000739,2026-08-16,DEBIT,EUR,1525283.33,CrossBorder,Normal
TXN00012382,ACC0001666,2026-05-22,DEBIT,GBP,202511.99,CrossBorder,Alert
TXN00012383,ACC0001350,2026-08-22,DEBIT,INR,1704480.23,Domestic,Alert
TXN00012384,ACC0001637,2026-06-26,DEBIT,USD,120336.63,Domestic,Normal
TXN00012385,ACC0000929,2026-04-04,CREDIT,GBP,1906577.89,Online,Alert
TXN00012386,ACC0000050,2026-02-25,DEBIT,GBP,423861.56,Branch,Review
TXN00012387,ACC0000934,2026-01-02,DEBIT,AED,93184.13,ATM,Review
TXN00012388,ACC0000023,2026-08-16,DEBIT,EUR,1202902.01,Domestic,Normal
TXN00012389,ACC0000188,2026-05-29,CREDIT,INR,672819.37,CrossBorder,Review
TXN00012390,ACC0000295,2026-01-29,CREDIT,GBP,978454.69,ATM,Normal
TXN00012391,ACC0001588,2026-08-01,CREDIT,GBP,918456.6,CrossBorder,Normal
TXN00012392,ACC0001256,2026-06-12,DEBIT,AED,532677.53,Online,Normal
TXN00012393,ACC0001396,2026-03-23,DEBIT,EUR,407394.53,Online,Review
TXN00012394,ACC0000406,2026-01-12,DEBIT,EUR,1370012.76,Branch,Normal
TXN00012395,ACC0001594,2026-03-01,DEBIT,USD,1505128.47,Online,Alert
TXN00012396,ACC0000825,2026-04-16,DEBIT,INR,1175209.53,ATM,Normal
TXN00012397,ACC0001056,2026-01-02,CREDIT,GBP,1316528.4,Domestic,Normal
TXN00012398,ACC0000694,2026-07-25,DEBIT,EUR,1391694.43,Domestic,Alert
TXN00012399,ACC0000640,2026-06-15,DEBIT,AED,1296955.09,Branch,Review
TXN00012400,ACC0000596,2026-03-15,CREDIT,USD,1920084.38,Branch,Alert
TXN00012401,ACC0001690,2026-07-13,DEBIT,USD,762851.5,Online,Alert
TXN00012402,ACC0001225,2026-04-14,DEBIT,GBP,118566.5,Branch,Alert
TXN00012403,ACC0000678,2026-07-22,CREDIT,GBP,631240.19,ATM,Review
TXN00012404,ACC0001742,2026-07-29,DEBIT,USD,1336676.31,Domestic,Alert
TXN00012405,ACC0001646,2026-07-31,CREDIT,AED,538652.16,Online,Alert
TXN00012406,ACC0001510,2026-08-12,DEBIT,EUR,196223.65,CrossBorder,Alert
TXN00012407,ACC0001765,2026-01-12,CREDIT,AED,338385.64,Branch,Alert
TXN00012408,ACC0000504,2026-07-03,DEBIT,INR,1897235.27,Branch,Alert
TXN00012409,ACC0001942,2026-05-03,DEBIT,INR,352363.72,ATM,Normal
TXN00012410,ACC0001532,2026-03-04,CREDIT,USD,1426377.63,Branch,Alert
TXN00012411,ACC0001887,2026-08-29,CREDIT,EUR,1483465.98,Domestic,Review
TXN00012412,ACC0000536,2026-02-18,DEBIT,AED,216376.08,Online,Review
TXN00012413,ACC0001657,2026-05-20,DEBIT,GBP,1257323.97,CrossBorder,Alert
TXN00012414,ACC0001503,2026-06-25,CREDIT,AED,1138394.53,ATM,Review
TXN00012415,ACC0001553,2026-06-25,DEBIT,EUR,1606156.58,Domestic,Alert
TXN00012416,ACC0000206,2026-07-30,CREDIT,GBP,937720.39,Online,Normal
TXN00012417,ACC0001873,2026-02-26,DEBIT,INR,156540.57,CrossBorder,Alert
TXN00012418,ACC0000122,2026-03-01,CREDIT,EUR,1672732.29,Online,Normal
TXN00012419,ACC0000630,2026-06-21,DEBIT,AED,1775413.29,Branch,Review
TXN00012420,ACC0000910,2026-08-10,CREDIT,INR,464811.18,ATM,Alert
TXN00012421,ACC0001663,2026-06-12,DEBIT,EUR,131956.46,Domestic,Review
TXN00012422,ACC0001095,2026-08-02,DEBIT,EUR,1488870.33,CrossBorder,Review
TXN00012423,ACC0000986,2026-01-08,DEBIT,GBP,671931.14,Domestic,Normal
TXN00012424,ACC0000758,2026-03-18,CREDIT,INR,1447134.55,Domestic,Review
TXN00012425,ACC0001759,2026-05-26,CREDIT,USD,1155312.98,ATM,Review
TXN00012426,ACC0001307,2026-01-12,DEBIT,EUR,372144.1,Branch,Review
TXN00012427,ACC0001851,2026-08-12,CREDIT,INR,212783.09,ATM,Review
TXN00012428,ACC0001762,2026-02-27,DEBIT,GBP,724927.34,Online,Review
TXN00012429,ACC0001964,2026-08-16,CREDIT,AED,937610.62,ATM,Normal
TXN00012430,ACC0001599,2026-02-14,DEBIT,GBP,1342367.33,Branch,Alert
TXN00012431,ACC0000551,2026-07-24,CREDIT,EUR,654498.4,CrossBorder,Alert
TXN00012432,ACC0001401,2026-01-04,CREDIT,GBP,649474.51,Online,Review
TXN00012433,ACC0001817,2026-07-15,CREDIT,EUR,503750.04,CrossBorder,Review
TXN00012434,ACC0001773,2026-01-25,CREDIT,GBP,417159.98,Domestic,Review
TXN00012435,ACC0001243,2026-08-18,DEBIT,EUR,103295.91,Domestic,Normal
TXN00012436,ACC0001411,2026-04-29,DEBIT,EUR,1264380.95,ATM,Alert
TXN00012437,ACC0000417,2026-07-18,CREDIT,INR,94785.45,Domestic,Normal
TXN00012438,ACC0001101,2026-05-15,CREDIT,GBP,1475731.92,Domestic,Alert
TXN00012439,ACC0001601,2026-02-12,DEBIT,GBP,382650.5,Online,Alert
TXN00012440,ACC0000831,2026-01-22,CREDIT,USD,1794419.22,ATM,Alert
TXN00012441,ACC0000987,2026-08-02,DEBIT,EUR,1956855.16,Domestic,Review
TXN00012442,ACC0000088,2026-01-07,DEBIT,GBP,1715145.14,Domestic,Review
TXN00012443,ACC0000908,2026-03-09,DEBIT,USD,1787712.71,Online,Normal
TXN00012444,ACC0001802,2026-04-11,DEBIT,EUR,279517.24,ATM,Normal
TXN00012445,ACC0001000,2026-05-12,DEBIT,USD,283109.87,CrossBorder,Normal
TXN00012446,ACC0001535,2026-05-04,DEBIT,USD,1789998.29,ATM,Normal
TXN00012447,ACC0000375,2026-01-22,DEBIT,EUR,149958.97,ATM,Alert
TXN00012448,ACC0001102,2026-07-05,DEBIT,GBP,261582.07,Domestic,Normal
TXN00012449,ACC0000814,2026-08-15,DEBIT,INR,1863582.66,Branch,Normal
TXN00012450,ACC0000538,2026-02-24,DEBIT,GBP,967111.35,CrossBorder,Normal
TXN00012451,ACC0001291,2026-01-31,CREDIT,INR,1985387.72,Online,Review
TXN00012452,ACC0001032,2026-02-26,CREDIT,INR,1156080.26,Domestic,Review
TXN00012453,ACC0001357,2026-06-06,DEBIT,INR,1047460.92,ATM,Review
TXN00012454,ACC0001241,2026-08-01,CREDIT,INR,1075444.96,Domestic,Normal
TXN00012455,ACC0001951,2026-07-24,DEBIT,GBP,786719.09,Branch,Review
TXN00012456,ACC0000315,2026-08-07,CREDIT,GBP,1599727.61,ATM,Review
TXN00012457,ACC0001733,2026-02-04,DEBIT,GBP,369513.41,Domestic,Review
TXN00012458,ACC0001335,2026-06-08,CREDIT,EUR,167523.81,CrossBorder,Review
TXN00012459,ACC0001840,2026-01-22,DEBIT,USD,1915155.13,Domestic,Normal
TXN00012460,ACC0000944,2026-07-23,CREDIT,AED,727066.49,Domestic,Review
TXN00012461,ACC0001607,2026-01-03,DEBIT,USD,10909.23,ATM,Normal
TXN00012462,ACC0001578,2026-01-10,DEBIT,AED,1456754.99,CrossBorder,Review
TXN00012463,ACC0001933,2026-05-29,DEBIT,GBP,573315.66,Online,Alert
TXN00012464,ACC0001646,2026-08-23,DEBIT,EUR,1266621.79,ATM,Alert
TXN00012465,ACC0000695,2026-04-02,DEBIT,EUR,1127004.91,CrossBorder,Alert
TXN00012466,ACC0001518,2026-01-19,CREDIT,AED,647657.03,CrossBorder,Normal
TXN00012467,ACC0000565,2026-06-21,CREDIT,AED,1730454.22,CrossBorder,Normal
TXN00012468,ACC0001256,2026-04-14,CREDIT,EUR,391467.87,Branch,Review
TXN00012469,ACC0001723,2026-06-07,CREDIT,EUR,851627.1,ATM,Normal
TXN00012470,ACC0001700,2026-02-15,CREDIT,AED,666380.15,Domestic,Normal
TXN00012471,ACC0001929,2026-02-13,CREDIT,INR,865102.05,Branch,Alert
TXN00012472,ACC0001093,2026-01-10,CREDIT,INR,1806976.03,Branch,Normal
TXN00012473,ACC0001485,2026-01-25,DEBIT,INR,686499.09,CrossBorder,Review
TXN00012474,ACC0001246,2026-07-09,DEBIT,EUR,936474.46,Domestic,Normal
TXN00012475,ACC0000799,2026-01-05,DEBIT,USD,873177.67,Online,Review
TXN00012476,ACC0000826,2026-01-19,DEBIT,INR,1159052.17,ATM,Alert
TXN00012477,ACC0000006,2026-01-06,CREDIT,AED,1384060.16,CrossBorder,Normal
TXN00012478,ACC0001589,2026-03-19,CREDIT,GBP,1360761.94,CrossBorder,Normal
TXN00012479,ACC0000336,2026-03-07,DEBIT,AED,1885148.35,Branch,Review
TXN00012480,ACC0000869,2026-08-28,CREDIT,EUR,1958827.37,ATM,Review
TXN00012481,ACC0000987,2026-01-08,CREDIT,GBP,1012984.98,Branch,Alert
TXN00012482,ACC0001855,2026-05-28,CREDIT,GBP,1502429.94,Branch,Normal
TXN00012483,ACC0000038,2026-05-11,DEBIT,USD,880802.48,Online,Normal
TXN00012484,ACC0000611,2026-02-17,CREDIT,GBP,954889.59,ATM,Review
TXN00012485,ACC0001490,2026-06-30,CREDIT,USD,222470.62,Domestic,Alert
TXN00012486,ACC0000966,2026-04-28,DEBIT,GBP,116053.26,Online,Review
TXN00012487,ACC0001348,2026-04-03,CREDIT,USD,1556169.44,CrossBorder,Normal
TXN00012488,ACC0001591,2026-06-08,CREDIT,INR,701651.49,CrossBorder,Normal
TXN00012489,ACC0001348,2026-04-30,DEBIT,AED,580862.09,Domestic,Review
TXN00012490,ACC0000928,2026-02-06,DEBIT,INR,1073809.4,Online,Review
TXN00012491,ACC0001798,2026-07-04,DEBIT,EUR,829964.67,Branch,Alert
TXN00012492,ACC0000009,2026-04-06,DEBIT,USD,1729719.07,Online,Review
TXN00012493,ACC0001800,2026-05-27,CREDIT,INR,1484440.81,CrossBorder,Alert
TXN00012494,ACC0000614,2026-04-02,CREDIT,AED,1726336.72,Online,Review
TXN00012495,ACC0001344,2026-02-28,CREDIT,GBP,1905952.21,CrossBorder,Review
TXN00012496,ACC0000713,2026-02-02,DEBIT,EUR,1967129.12,CrossBorder,Normal
TXN00012497,ACC0000767,2026-01-21,CREDIT,AED,1982978.83,Branch,Normal
TXN00012498,ACC0001459,2026-07-31,DEBIT,EUR,1071025.39,Domestic,Normal
TXN00012499,ACC0000992,2026-04-08,DEBIT,GBP,384390.05,Domestic,Review
TXN00012500,ACC0000705,2026-02-27,CREDIT,EUR,234791.54,CrossBorder,Alert
TXN00012501,ACC0000062,2026-06-20,DEBIT,EUR,847252.44,ATM,Review
TXN00012502,ACC0000009,2026-01-04,DEBIT,INR,60683.91,CrossBorder,Alert
TXN00012503,ACC0000334,2026-01-15,CREDIT,EUR,516285.73,Branch,Review
TXN00012504,ACC0001399,2026-01-29,DEBIT,AED,1373483.55,CrossBorder,Review
TXN00012505,ACC0000233,2026-06-13,DEBIT,INR,1453733.02,ATM,Normal
TXN00012506,ACC0001439,2026-01-15,DEBIT,INR,1197420.54,Domestic,Review
TXN00012507,ACC0000565,2026-08-27,CREDIT,AED,1935846.55,Domestic,Review
TXN00012508,ACC0001364,2026-07-18,CREDIT,USD,98904.0,Branch,Alert
TXN00012509,ACC0000360,2026-02-13,CREDIT,GBP,1176825.92,ATM,Alert
TXN00012510,ACC0001202,2026-05-08,CREDIT,AED,536537.75,Domestic,Alert
TXN00012511,ACC0000584,2026-01-07,CREDIT,GBP,779142.74,Branch,Alert
TXN00012512,ACC0001516,2026-01-20,DEBIT,USD,106411.78,Online,Normal
TXN00012513,ACC0001921,2026-05-20,CREDIT,INR,342166.49,Online,Review
TXN00012514,ACC0000418,2026-03-06,DEBIT,USD,813516.72,Domestic,Review
TXN00012515,ACC0001528,2026-05-24,DEBIT,AED,849962.41,Domestic,Normal
TXN00012516,ACC0001981,2026-04-20,CREDIT,INR,427178.58,Domestic,Alert
TXN00012517,ACC0001241,2026-03-30,CREDIT,EUR,1069701.43,Domestic,Review
TXN00012518,ACC0001171,2026-04-18,DEBIT,AED,1124701.72,Domestic,Alert
TXN00012519,ACC0001590,2026-02-15,CREDIT,INR,1582906.92,ATM,Review
TXN00012520,ACC0001473,2026-07-30,DEBIT,INR,277655.51,CrossBorder,Review
TXN00012521,ACC0000550,2026-03-07,CREDIT,EUR,163690.72,Branch,Review
TXN00012522,ACC0001580,2026-01-05,DEBIT,USD,94683.86,Online,Review
TXN00012523,ACC0001581,2026-08-14,CREDIT,INR,1596489.34,Online,Normal
TXN00012524,ACC0001238,2026-05-23,DEBIT,GBP,1631668.56,Online,Normal
TXN00012525,ACC0000288,2026-04-15,DEBIT,EUR,1583437.57,Online,Normal
TXN00012526,ACC0001893,2026-05-21,CREDIT,INR,530610.97,Domestic,Review
TXN00012527,ACC0000346,2026-07-23,DEBIT,USD,1413972.51,CrossBorder,Alert
TXN00012528,ACC0000264,2026-01-17,CREDIT,GBP,430050.35,Domestic,Normal
TXN00012529,ACC0001781,2026-06-15,DEBIT,AED,1322041.08,Online,Review
TXN00012530,ACC0000565,2026-04-02,DEBIT,INR,640840.58,ATM,Alert
TXN00012531,ACC0001703,2026-07-21,DEBIT,AED,30878.66,Online,Normal
TXN00012532,ACC0000206,2026-08-27,DEBIT,AED,1694322.06,Domestic,Normal
TXN00012533,ACC0001011,2026-07-10,CREDIT,GBP,853147.98,Online,Alert
TXN00012534,ACC0001367,2026-02-15,DEBIT,AED,1888314.58,Domestic,Review
TXN00012535,ACC0000777,2026-04-02,DEBIT,USD,195913.48,Online,Review
TXN00012536,ACC0000890,2026-03-02,CREDIT,GBP,267139.92,CrossBorder,Review
TXN00012537,ACC0001668,2026-01-12,DEBIT,EUR,1179688.65,Branch,Review
TXN00012538,ACC0001997,2026-05-21,DEBIT,USD,1357713.66,Branch,Review
TXN00012539,ACC0001748,2026-07-24,CREDIT,USD,577724.38,ATM,Review
TXN00012540,ACC0000690,2026-04-25,CREDIT,AED,1216257.97,CrossBorder,Alert
TXN00012541,ACC0000008,2026-04-11,DEBIT,EUR,1423357.19,Branch,Normal
TXN00012542,ACC0000155,2026-05-05,CREDIT,GBP,782035.44,ATM,Normal
TXN00012543,ACC0000415,2026-06-14,DEBIT,USD,1925991.31,Online,Normal
TXN00012544,ACC0001299,2026-05-14,DEBIT,EUR,24852.43,Branch,Review
TXN00012545,ACC0000373,2026-06-25,DEBIT,USD,402867.48,Domestic,Review
TXN00012546,ACC0000443,2026-07-05,DEBIT,EUR,230235.8,Domestic,Normal
TXN00012547,ACC0001933,2026-01-10,CREDIT,GBP,1201725.67,ATM,Review
TXN00012548,ACC0001351,2026-06-15,DEBIT,USD,1412293.76,Domestic,Normal
TXN00012549,ACC0000348,2026-01-21,DEBIT,AED,1878280.01,Online,Review
TXN00012550,ACC0001856,2026-02-21,DEBIT,INR,970524.28,Online,Normal
TXN00012551,ACC0001748,2026-05-27,CREDIT,USD,999700.68,Branch,Review
TXN00012552,ACC0001899,2026-02-10,DEBIT,AED,1377893.52,CrossBorder,Alert
TXN00012553,ACC0001490,2026-03-04,CREDIT,INR,1230203.61,Online,Review
TXN00012554,ACC0001848,2026-04-22,CREDIT,AED,567650.41,Online,Review
TXN00012555,ACC0001308,2026-02-02,CREDIT,AED,1370585.07,Domestic,Normal
TXN00012556,ACC0000559,2026-08-27,DEBIT,EUR,411795.79,Online,Normal
TXN00012557,ACC0001317,2026-08-22,CREDIT,EUR,348565.84,Online,Alert
TXN00012558,ACC0001703,2026-01-25,DEBIT,AED,735314.01,ATM,Review
TXN00012559,ACC0000028,2026-08-15,DEBIT,EUR,1139784.74,ATM,Alert
TXN00012560,ACC0001813,2026-01-26,CREDIT,EUR,1998534.3,CrossBorder,Normal
TXN00012561,ACC0000546,2026-06-13,DEBIT,USD,617647.69,Branch,Review
TXN00012562,ACC0000672,2026-01-13,CREDIT,EUR,1913516.58,Domestic,Normal
TXN00012563,ACC0000675,2026-04-01,CREDIT,USD,114102.35,Branch,Alert
TXN00012564,ACC0001231,2026-08-25,DEBIT,EUR,618358.61,Domestic,Normal
TXN00012565,ACC0000747,2026-07-16,CREDIT,EUR,1531711.69,Domestic,Normal
TXN00012566,ACC0001997,2026-07-26,CREDIT,USD,285872.04,ATM,Normal
TXN00012567,ACC0000609,2026-02-24,CREDIT,AED,329656.74,Online,Normal
TXN00012568,ACC0000052,2026-05-02,CREDIT,GBP,1701495.24,Branch,Review
TXN00012569,ACC0000512,2026-07-29,CREDIT,AED,1895878.41,Domestic,Normal
TXN00012570,ACC0000426,2026-05-21,DEBIT,AED,1188687.16,Domestic,Review
TXN00012571,ACC0000057,2026-02-02,CREDIT,AED,209694.49,Branch,Normal
TXN00012572,ACC0000687,2026-06-06,DEBIT,INR,1341811.32,Domestic,Alert
TXN00012573,ACC0000715,2026-05-31,CREDIT,GBP,962342.61,Branch,Review
TXN00012574,ACC0000502,2026-05-21,DEBIT,EUR,1635417.01,Domestic,Alert
TXN00012575,ACC0001112,2026-01-08,DEBIT,INR,1799191.01,Online,Normal
TXN00012576,ACC0001813,2026-08-13,CREDIT,INR,927312.96,CrossBorder,Normal
TXN00012577,ACC0000838,2026-05-05,CREDIT,AED,1914895.81,Online,Review
TXN00012578,ACC0000593,2026-01-17,CREDIT,USD,1813038.38,Domestic,Normal
TXN00012579,ACC0001217,2026-03-16,DEBIT,INR,877169.91,CrossBorder,Review
TXN00012580,ACC0001647,2026-06-10,DEBIT,AED,1994071.7,ATM,Alert
TXN00012581,ACC0000917,2026-02-08,CREDIT,INR,200698.05,Domestic,Review
TXN00012582,ACC0000259,2026-06-11,DEBIT,GBP,123147.87,Online,Review
TXN00012583,ACC0000884,2026-05-23,CREDIT,EUR,1379215.92,Branch,Normal
TXN00012584,ACC0001362,2026-01-17,DEBIT,GBP,1594054.07,ATM,Review
TXN00012585,ACC0000177,2026-03-06,DEBIT,GBP,630134.45,Branch,Review
TXN00012586,ACC0000680,2026-06-03,CREDIT,AED,959061.51,Branch,Normal
TXN00012587,ACC0001732,2026-06-05,CREDIT,AED,1286683.09,ATM,Alert
TXN00012588,ACC0001107,2026-03-28,CREDIT,INR,1998414.25,CrossBorder,Review
TXN00012589,ACC0001426,2026-04-29,CREDIT,USD,108202.05,Domestic,Review
TXN00012590,ACC0001388,2026-01-28,DEBIT,USD,495984.97,Online,Review
TXN00012591,ACC0001713,2026-03-07,CREDIT,EUR,276136.95,Branch,Review
TXN00012592,ACC0001147,2026-08-01,DEBIT,INR,1306535.28,CrossBorder,Normal
TXN00012593,ACC0001568,2026-03-07,CREDIT,USD,487696.74,CrossBorder,Alert
TXN00012594,ACC0000314,2026-03-06,CREDIT,EUR,662732.36,Online,Normal
TXN00012595,ACC0001775,2026-06-11,CREDIT,GBP,1409371.58,Online,Alert
TXN00012596,ACC0001362,2026-07-13,DEBIT,USD,1455889.62,CrossBorder,Review
TXN00012597,ACC0000216,2026-05-08,CREDIT,AED,797768.75,ATM,Review
TXN00012598,ACC0000603,2026-03-28,CREDIT,INR,514223.5,CrossBorder,Normal
TXN00012599,ACC0001737,2026-03-23,DEBIT,EUR,1235716.13,Branch,Review
TXN00012600,ACC0000736,2026-01-10,CREDIT,USD,205210.08,CrossBorder,Alert
TXN00012601,ACC0001832,2026-01-21,DEBIT,AED,1078713.89,Online,Normal
TXN00012602,ACC0001986,2026-01-25,DEBIT,INR,124698.11,Branch,Normal
TXN00012603,ACC0000629,2026-03-09,CREDIT,GBP,747121.95,CrossBorder,Review
TXN00012604,ACC0001983,2026-06-14,CREDIT,GBP,1094367.63,Branch,Normal
TXN00012605,ACC0001715,2026-05-02,CREDIT,USD,710068.67,Branch,Review
TXN00012606,ACC0000287,2026-06-10,DEBIT,AED,1978812.15,ATM,Alert
TXN00012607,ACC0000178,2026-01-06,CREDIT,INR,908739.15,CrossBorder,Normal
TXN00012608,ACC0000809,2026-07-22,CREDIT,GBP,1888948.97,ATM,Review
TXN00012609,ACC0000238,2026-04-20,CREDIT,INR,1615268.52,ATM,Normal
TXN00012610,ACC0001289,2026-02-03,CREDIT,GBP,1099905.21,Online,Normal
TXN00012611,ACC0001027,2026-06-02,CREDIT,INR,827497.5,Online,Normal
TXN00012612,ACC0001696,2026-01-17,DEBIT,EUR,1914091.74,CrossBorder,Alert
TXN00012613,ACC0000926,2026-01-21,DEBIT,INR,1306878.47,CrossBorder,Alert
TXN00012614,ACC0001167,2026-06-08,CREDIT,AED,923796.09,Domestic,Normal
TXN00012615,ACC0001271,2026-03-19,DEBIT,AED,1767573.0,Online,Alert
TXN00012616,ACC0000239,2026-04-05,DEBIT,EUR,543619.97,CrossBorder,Alert
TXN00012617,ACC0000411,2026-07-27,CREDIT,EUR,1228632.41,Domestic,Normal
TXN00012618,ACC0000881,2026-07-19,DEBIT,AED,1665923.98,Domestic,Alert
TXN00012619,ACC0001162,2026-06-27,CREDIT,AED,1572092.95,Online,Review
TXN00012620,ACC0000946,2026-02-23,CREDIT,AED,323824.8,ATM,Alert
TXN00012621,ACC0001144,2026-04-06,CREDIT,USD,486650.62,Online,Alert
TXN00012622,ACC0001241,2026-06-18,DEBIT,AED,643765.71,ATM,Normal
TXN00012623,ACC0000449,2026-04-05,DEBIT,USD,1802499.72,CrossBorder,Normal
TXN00012624,ACC0000048,2026-01-10,CREDIT,USD,1384512.39,Domestic,Alert
TXN00012625,ACC0000082,2026-04-16,DEBIT,EUR,1998980.79,CrossBorder,Review
TXN00012626,ACC0001675,2026-01-08,CREDIT,EUR,680324.17,Domestic,Normal
TXN00012627,ACC0001597,2026-05-18,CREDIT,AED,1171529.04,Online,Alert
TXN00012628,ACC0000332,2026-07-16,DEBIT,INR,1058430.95,Domestic,Review
TXN00012629,ACC0000030,2026-07-18,DEBIT,GBP,1958711.01,Branch,Alert
TXN00012630,ACC0001685,2026-03-05,CREDIT,EUR,1121666.26,Online,Normal
TXN00012631,ACC0001896,2026-06-13,DEBIT,EUR,821789.25,ATM,Alert
TXN00012632,ACC0001053,2026-02-27,CREDIT,GBP,1019200.21,CrossBorder,Alert
TXN00012633,ACC0001746,2026-03-09,CREDIT,GBP,1067371.52,Domestic,Normal
TXN00012634,ACC0000469,2026-01-24,CREDIT,AED,1348659.99,CrossBorder,Normal
TXN00012635,ACC0001895,2026-08-08,DEBIT,AED,791438.36,ATM,Review
TXN00012636,ACC0000465,2026-05-31,DEBIT,USD,1119237.42,ATM,Review
TXN00012637,ACC0000022,2026-04-04,DEBIT,INR,1862636.43,Online,Review
TXN00012638,ACC0000458,2026-07-16,DEBIT,EUR,590835.18,Branch,Review
TXN00012639,ACC0001902,2026-03-24,CREDIT,GBP,1538050.2,CrossBorder,Normal
TXN00012640,ACC0000579,2026-06-30,DEBIT,AED,1539286.41,CrossBorder,Normal
TXN00012641,ACC0000558,2026-08-05,CREDIT,USD,1285496.9,Branch,Review
TXN00012642,ACC0000285,2026-05-27,CREDIT,EUR,1617593.02,Domestic,Alert
TXN00012643,ACC0000152,2026-02-24,DEBIT,USD,407369.39,Branch,Review
TXN00012644,ACC0001482,2026-01-04,CREDIT,AED,1019843.68,Branch,Alert
TXN00012645,ACC0001616,2026-08-02,CREDIT,AED,1355499.58,ATM,Normal
TXN00012646,ACC0001930,2026-01-31,CREDIT,GBP,28255.58,CrossBorder,Normal
TXN00012647,ACC0000445,2026-08-24,CREDIT,EUR,1780335.36,Domestic,Review
TXN00012648,ACC0001647,2026-04-12,CREDIT,USD,1977198.95,Online,Review
TXN00012649,ACC0001799,2026-06-02,CREDIT,GBP,1087530.89,Branch,Alert
TXN00012650,ACC0001246,2026-03-22,CREDIT,USD,1766572.75,CrossBorder,Review
TXN00012651,ACC0001982,2026-08-20,DEBIT,EUR,955204.66,Branch,Normal
TXN00012652,ACC0000016,2026-01-27,DEBIT,GBP,11206.02,CrossBorder,Alert
TXN00012653,ACC0000720,2026-02-16,CREDIT,INR,1433563.04,Online,Review
TXN00012654,ACC0000027,2026-04-22,DEBIT,USD,875585.99,Branch,Review
TXN00012655,ACC0000069,2026-07-08,DEBIT,GBP,236603.64,Branch,Review
TXN00012656,ACC0000184,2026-02-27,CREDIT,USD,1698900.33,Online,Normal
TXN00012657,ACC0001948,2026-08-15,DEBIT,AED,86491.1,Online,Review
TXN00012658,ACC0000401,2026-03-31,CREDIT,AED,707833.72,Online,Normal
TXN00012659,ACC0000077,2026-04-23,DEBIT,USD,126453.49,ATM,Review
TXN00012660,ACC0001792,2026-06-09,DEBIT,AED,285428.57,ATM,Review
TXN00012661,ACC0000391,2026-04-27,DEBIT,GBP,1272556.28,ATM,Review
TXN00012662,ACC0000971,2026-03-25,CREDIT,EUR,668208.69,Online,Review
TXN00012663,ACC0001392,2026-01-21,DEBIT,AED,1533996.4,Branch,Normal
TXN00012664,ACC0000152,2026-07-17,CREDIT,INR,794495.71,Branch,Alert
TXN00012665,ACC0000023,2026-04-18,CREDIT,GBP,1634682.62,Branch,Alert
TXN00012666,ACC0001060,2026-08-28,CREDIT,INR,368419.12,ATM,Normal
TXN00012667,ACC0000022,2026-02-22,DEBIT,INR,1955064.19,CrossBorder,Review
TXN00012668,ACC0001950,2026-01-06,CREDIT,USD,1455821.78,CrossBorder,Review
TXN00012669,ACC0001299,2026-02-25,DEBIT,AED,496128.38,Online,Alert
TXN00012670,ACC0000419,2026-03-21,DEBIT,GBP,1906549.75,ATM,Review
TXN00012671,ACC0000969,2026-08-02,DEBIT,GBP,1209382.29,CrossBorder,Normal
TXN00012672,ACC0000211,2026-02-27,CREDIT,GBP,1949259.2,Domestic,Normal
TXN00012673,ACC0001419,2026-05-01,CREDIT,AED,1274446.29,Branch,Normal
TXN00012674,ACC0001887,2026-02-01,CREDIT,EUR,479439.32,CrossBorder,Normal
TXN00012675,ACC0001102,2026-08-02,CREDIT,INR,999362.08,Branch,Review
TXN00012676,ACC0001640,2026-04-20,CREDIT,GBP,1065503.51,Domestic,Alert
TXN00012677,ACC0000249,2026-04-02,DEBIT,GBP,1309554.92,ATM,Normal
TXN00012678,ACC0000282,2026-04-29,CREDIT,EUR,1435960.57,ATM,Alert
TXN00012679,ACC0001751,2026-04-30,DEBIT,AED,1330123.79,ATM,Review
TXN00012680,ACC0001829,2026-05-22,CREDIT,EUR,1543512.24,Branch,Normal
TXN00012681,ACC0000115,2026-06-19,DEBIT,GBP,428673.83,CrossBorder,Normal
TXN00012682,ACC0000750,2026-05-15,CREDIT,INR,1219175.93,Domestic,Alert
TXN00012683,ACC0000238,2026-06-17,CREDIT,AED,826714.29,Domestic,Normal
