loan_id,customer_id,product,currency,principal,interest_rate,status,risk_band
LOAN0001124,CUST008586,commercial overdraft,USD,3089786.37,8.16,NonPerforming,Low
LOAN0001125,CUST002812,commercial overdraft,INR,6749913.71,12.2,Watch,Medium
LOAN0001126,CUST005656,working capital,USD,2777827.88,16.23,Performing,Very High
LOAN0001127,CUST006395,commercial overdraft,GBP,2631392.3,13.33,Performing,Low
LOAN0001128,CUST009249,commercial overdraft,INR,3574395.81,12.81,Performing,Medium
LOAN0001129,CUST003519,mortgage,USD,7547725.05,16.12,Watch,Low
LOAN0001130,CUST006235,credit card,GBP,3578985.87,12.13,NonPerforming,High
LOAN0001131,CUST006726,mortgage,USD,7132746.5,17.86,Performing,Medium
LOAN0001132,CUST003220,term loan,GBP,6396075.21,8.59,Watch,Medium
LOAN0001133,CUST003151,trade finance,INR,2995915.62,8.26,NonPerforming,Low
LOAN0001134,CUST004643,trade finance,USD,6359629.67,7.85,NonPerforming,Very High
LOAN0001135,CUST000048,term loan,INR,9322884.76,5.79,Watch,Low
LOAN0001136,CUST000275,trade finance,GBP,1869045.86,12.66,Performing,Very High
LOAN0001137,CUST007336,working capital,GBP,2161052.43,8.51,Watch,Very High
LOAN0001138,CUST001563,trade finance,USD,4157142.47,9.53,Watch,Medium
LOAN0001139,CUST007814,term loan,INR,4435967.95,8.96,Watch,Medium
LOAN0001140,CUST008114,mortgage,GBP,9531100.76,13.87,Watch,High
LOAN0001141,CUST002231,trade finance,GBP,7779245.75,11.96,NonPerforming,Medium
LOAN0001142,CUST006833,working capital,USD,1600699.1,6.0,NonPerforming,High
LOAN0001143,CUST005890,working capital,GBP,6584837.52,7.81,Performing,High
LOAN0001144,CUST003591,commercial overdraft,USD,3996651.28,17.38,Performing,Very High
LOAN0001145,CUST005160,mortgage,GBP,1660587.81,12.5,Watch,Low
LOAN0001146,CUST001991,trade finance,USD,6992067.62,11.28,NonPerforming,Low
LOAN0001147,CUST008539,trade finance,USD,8279987.27,13.01,Watch,Very High
LOAN0001148,CUST005731,working capital,INR,5029016.81,5.47,NonPerforming,High
LOAN0001149,CUST000205,working capital,GBP,3279421.93,11.68,NonPerforming,High
LOAN0001150,CUST006754,trade finance,GBP,6445672.1,8.52,Performing,Low
LOAN0001151,CUST006577,trade finance,USD,6108669.07,8.84,Watch,High
LOAN0001152,CUST004234,commercial overdraft,INR,5747788.28,11.22,Performing,Medium
LOAN0001153,CUST001661,commercial overdraft,INR,7634496.35,17.51,NonPerforming,Very High
LOAN0001154,CUST005344,trade finance,GBP,7024788.05,13.72,NonPerforming,Medium
LOAN0001155,CUST006446,commercial overdraft,INR,7086634.62,13.08,NonPerforming,Medium
LOAN0001156,CUST001713,working capital,INR,6485042.14,16.51,Watch,High
LOAN0001157,CUST004214,commercial overdraft,INR,700713.28,13.56,Watch,Medium
LOAN0001158,CUST003980,mortgage,INR,1750781.12,12.48,Watch,Medium
LOAN0001159,CUST005512,commercial overdraft,USD,203615.4,8.95,Watch,Very High
LOAN0001160,CUST002903,term loan,GBP,5976763.6,9.44,Performing,Medium
LOAN0001161,CUST000567,mortgage,INR,9694296.54,9.55,NonPerforming,Medium
LOAN0001162,CUST004473,commercial overdraft,GBP,8999484.28,16.66,NonPerforming,Medium
LOAN0001163,CUST004204,trade finance,GBP,189178.78,5.19,Watch,Very High
LOAN0001164,CUST000500,credit card,USD,7250828.81,8.29,Performing,Low
LOAN0001165,CUST006699,mortgage,USD,8656587.41,13.92,Performing,Very High
LOAN0001166,CUST009928,credit card,USD,209506.45,17.32,Watch,High
LOAN0001167,CUST008767,mortgage,INR,6585857.78,8.42,Watch,High
LOAN0001168,CUST005312,term loan,GBP,76306.49,8.52,NonPerforming,Very High
LOAN0001169,CUST004352,mortgage,GBP,8379733.42,13.37,Performing,Low
LOAN0001170,CUST002679,term loan,USD,607506.33,5.17,Watch,Low
LOAN0001171,CUST009434,mortgage,USD,8577150.12,13.88,Performing,Low
LOAN0001172,CUST008592,working capital,GBP,5956174.1,15.88,Performing,Medium
LOAN0001173,CUST001415,working capital,USD,3340356.4,14.51,Performing,Low
LOAN0001174,CUST009186,working capital,GBP,4354007.68,8.09,NonPerforming,Medium
LOAN0001175,CUST009189,mortgage,INR,163001.92,9.0,NonPerforming,Very High
LOAN0001176,CUST002997,term loan,INR,773902.06,15.61,NonPerforming,Low
LOAN0001177,CUST005640,credit card,USD,9885381.58,17.15,Watch,High
LOAN0001178,CUST000800,term loan,USD,7825901.41,14.51,Watch,Very High
LOAN0001179,CUST002902,mortgage,USD,6195820.39,17.24,Performing,Very High
LOAN0001180,CUST007785,trade finance,USD,3766026.93,7.56,Watch,Low
LOAN0001181,CUST002887,trade finance,INR,2495162.2,14.55,NonPerforming,High
LOAN0001182,CUST005748,working capital,INR,8463012.36,16.25,Performing,Low
LOAN0001183,CUST005891,commercial overdraft,USD,5623795.24,7.99,Watch,Low
LOAN0001184,CUST004296,credit card,GBP,5583889.3,11.6,Watch,High
LOAN0001185,CUST006664,working capital,USD,345935.27,6.99,Performing,Low
LOAN0001186,CUST004135,mortgage,GBP,182189.28,16.61,NonPerforming,High
LOAN0001187,CUST002742,credit card,INR,3043460.56,15.31,NonPerforming,Medium
LOAN0001188,CUST001285,mortgage,USD,6720399.92,12.17,Watch,Very High
LOAN0001189,CUST005439,commercial overdraft,GBP,1567949.55,13.42,Watch,High
LOAN0001190,CUST009283,commercial overdraft,INR,3203577.96,9.75,Watch,High
LOAN0001191,CUST003088,credit card,USD,5745600.96,6.52,Watch,Very High
LOAN0001192,CUST000967,working capital,USD,507413.06,13.64,Watch,Low
LOAN0001193,CUST006774,trade finance,INR,9046709.16,11.94,Watch,High
LOAN0001194,CUST002849,commercial overdraft,USD,7817843.84,13.79,Performing,Very High
LOAN0001195,CUST003834,trade finance,GBP,4293144.49,11.54,NonPerforming,Medium
LOAN0001196,CUST000666,term loan,GBP,8461356.92,16.94,Watch,Very High
LOAN0001197,CUST003460,credit card,USD,5708521.99,15.69,Watch,Medium
LOAN0001198,CUST004259,trade finance,INR,375820.05,17.66,Watch,Medium
LOAN0001199,CUST004666,term loan,GBP,6717524.25,16.98,Performing,Medium
LOAN0001200,CUST009121,working capital,USD,1480741.72,13.47,Performing,Low
LOAN0001201,CUST005125,term loan,USD,383096.26,12.41,NonPerforming,Low
LOAN0001202,CUST002327,commercial overdraft,GBP,7285175.7,8.46,NonPerforming,Low
LOAN0001203,CUST007159,term loan,USD,6383699.13,14.14,NonPerforming,Low
LOAN0001204,CUST006106,trade finance,USD,1780854.72,11.06,Watch,Low
LOAN0001205,CUST004421,credit card,USD,2143916.95,6.17,Watch,Low
LOAN0001206,CUST002473,commercial overdraft,INR,4380100.39,11.74,Performing,Very High
LOAN0001207,CUST007388,mortgage,USD,7463989.33,6.6,Watch,Low
LOAN0001208,CUST003026,trade finance,INR,3688871.42,7.75,Performing,Low
LOAN0001209,CUST001783,term loan,GBP,8323485.6,13.4,Watch,Low
LOAN0001210,CUST001290,working capital,GBP,5565337.39,7.31,Watch,Low
LOAN0001211,CUST006628,commercial overdraft,INR,6979311.84,5.82,Watch,Very High
LOAN0001212,CUST008550,credit card,GBP,8525475.41,5.73,Watch,Low
LOAN0001213,CUST006736,mortgage,USD,7883267.61,15.54,Watch,Very High
LOAN0001214,CUST009616,commercial overdraft,GBP,2975322.23,12.04,NonPerforming,Very High
LOAN0001215,CUST009813,term loan,INR,7820595.79,15.5,Watch,Low
LOAN0001216,CUST003488,mortgage,USD,9878958.95,6.84,Performing,Medium
LOAN0001217,CUST003833,trade finance,USD,2083418.39,5.31,Watch,Medium
LOAN0001218,CUST006050,commercial overdraft,INR,2668129.28,6.03,Watch,High
LOAN0001219,CUST005168,trade finance,USD,9437141.07,11.78,Performing,High
LOAN0001220,CUST004230,working capital,GBP,3600210.91,15.73,NonPerforming,Low
LOAN0001221,CUST000984,working capital,GBP,7340373.26,12.82,Watch,Medium
LOAN0001222,CUST003923,term loan,USD,1598275.02,16.8,Watch,Medium
LOAN0001223,CUST008755,trade finance,GBP,3411725.13,10.7,NonPerforming,Low
LOAN0001224,CUST005508,commercial overdraft,GBP,3112110.53,8.52,Performing,Very High
LOAN0001225,CUST000981,trade finance,GBP,3082545.74,14.35,Watch,Low
LOAN0001226,CUST001389,credit card,INR,6456675.97,11.37,Watch,Low
LOAN0001227,CUST007736,trade finance,INR,1159595.71,11.74,NonPerforming,Very High
LOAN0001228,CUST008007,commercial overdraft,USD,2803141.26,17.82,Watch,Medium
LOAN0001229,CUST002299,mortgage,USD,8085879.31,6.14,NonPerforming,Medium
LOAN0001230,CUST003145,mortgage,GBP,5240661.27,7.73,Performing,Medium
LOAN0001231,CUST003315,credit card,GBP,8082533.24,13.03,NonPerforming,Medium
LOAN0001232,CUST000319,mortgage,USD,1658362.1,7.2,NonPerforming,Very High
LOAN0001233,CUST001883,commercial overdraft,USD,4515514.92,7.65,NonPerforming,Medium
LOAN0001234,CUST000522,working capital,INR,1761427.9,10.62,Watch,Very High
LOAN0001235,CUST000462,trade finance,INR,7260302.89,9.69,Performing,Very High
LOAN0001236,CUST004712,trade finance,GBP,8008598.1,9.38,NonPerforming,High
LOAN0001237,CUST001713,trade finance,INR,4161069.79,12.86,Performing,High
LOAN0001238,CUST009257,commercial overdraft,USD,5062473.41,17.98,Watch,Medium
LOAN0001239,CUST005437,working capital,GBP,5616738.33,12.27,Performing,Low
LOAN0001240,CUST006114,mortgage,INR,4207612.69,10.18,NonPerforming,Medium
LOAN0001241,CUST007479,mortgage,GBP,1965196.25,8.21,Performing,Very High
LOAN0001242,CUST007071,credit card,USD,2509937.48,6.36,Watch,Medium
LOAN0001243,CUST007520,term loan,GBP,1827515.48,14.94,NonPerforming,Medium
LOAN0001244,CUST005934,credit card,GBP,6300471.65,16.98,Performing,Low
LOAN0001245,CUST006951,commercial overdraft,INR,212446.38,15.7,Watch,High
LOAN0001246,CUST005595,mortgage,GBP,5090250.87,16.01,Watch,High
LOAN0001247,CUST004395,commercial overdraft,GBP,1032709.49,14.3,Watch,Low
LOAN0001248,CUST000598,term loan,USD,2857742.77,16.66,Performing,High
LOAN0001249,CUST006988,mortgage,INR,6227027.26,13.22,Performing,Low
LOAN0001250,CUST005182,trade finance,INR,5142477.1,17.16,Performing,Medium
LOAN0001251,CUST006598,commercial overdraft,USD,9461643.65,7.92,NonPerforming,Medium
LOAN0001252,CUST007947,commercial overdraft,INR,3839388.96,16.11,Watch,Medium
LOAN0001253,CUST001574,trade finance,INR,5848268.84,9.71,Performing,High
LOAN0001254,CUST001390,trade finance,USD,8713752.75,14.35,NonPerforming,Medium
LOAN0001255,CUST004077,credit card,USD,2990671.35,13.94,Watch,Very High
LOAN0001256,CUST009457,term loan,INR,9757770.35,13.39,NonPerforming,Medium
LOAN0001257,CUST006809,credit card,USD,2195077.8,12.9,Watch,Medium
LOAN0001258,CUST002270,commercial overdraft,INR,7776323.78,6.32,Performing,Low
LOAN0001259,CUST009437,commercial overdraft,USD,4099139.85,17.69,Watch,Medium
LOAN0001260,CUST004333,trade finance,INR,5852351.89,12.71,Performing,Low
LOAN0001261,CUST007643,credit card,GBP,1500252.58,9.99,Performing,Low
LOAN0001262,CUST005944,working capital,GBP,9993089.25,13.06,Performing,Very High
LOAN0001263,CUST008019,mortgage,USD,9736748.78,15.38,Performing,High
LOAN0001264,CUST009393,mortgage,INR,3818107.22,12.66,Performing,Low
LOAN0001265,CUST002715,commercial overdraft,USD,4581588.68,5.75,Watch,Medium
LOAN0001266,CUST006839,commercial overdraft,INR,4847845.11,5.73,NonPerforming,Low
LOAN0001267,CUST008834,credit card,INR,8214871.85,8.96,Watch,Medium
LOAN0001268,CUST008316,trade finance,USD,33107.12,16.2,Watch,High
LOAN0001269,CUST000141,working capital,INR,8881348.96,14.68,Watch,Medium
LOAN0001270,CUST000167,trade finance,USD,3647247.23,15.58,NonPerforming,High
LOAN0001271,CUST002301,working capital,GBP,6637033.94,14.58,Watch,High
LOAN0001272,CUST001029,commercial overdraft,INR,4083251.95,14.63,Performing,Medium
LOAN0001273,CUST002000,working capital,GBP,2822607.96,14.06,Performing,Very High
LOAN0001274,CUST001668,working capital,GBP,2992369.09,15.83,NonPerforming,Medium
LOAN0001275,CUST006600,trade finance,USD,4186008.15,10.45,NonPerforming,Medium
LOAN0001276,CUST008867,working capital,GBP,4949898.34,14.53,Watch,Medium
LOAN0001277,CUST008717,term loan,GBP,7024829.97,12.65,NonPerforming,Very High
LOAN0001278,CUST003658,term loan,INR,2835620.57,11.25,NonPerforming,Medium
LOAN0001279,CUST003206,mortgage,USD,6149047.76,10.6,Performing,Very High
LOAN0001280,CUST002079,working capital,GBP,8360399.17,7.06,NonPerforming,Medium
LOAN0001281,CUST000595,credit card,INR,7639996.06,5.09,NonPerforming,Very High
LOAN0001282,CUST001784,working capital,USD,5255813.44,11.25,Performing,High
LOAN0001283,CUST003124,mortgage,USD,1584174.61,17.0,NonPerforming,Very High
LOAN0001284,CUST000986,commercial overdraft,INR,2995769.2,6.15,Watch,High
LOAN0001285,CUST005220,working capital,GBP,9552350.58,9.03,Performing,Medium
LOAN0001286,CUST000372,trade finance,INR,2795268.56,13.19,Performing,Very High
LOAN0001287,CUST003047,commercial overdraft,INR,913397.61,7.63,Watch,Low
LOAN0001288,CUST004848,working capital,GBP,8672728.05,13.7,Performing,High
LOAN0001289,CUST008105,mortgage,USD,3353366.04,5.6,NonPerforming,Medium
LOAN0001290,CUST000824,credit card,GBP,7226809.0,5.22,Performing,Medium
LOAN0001291,CUST005458,trade finance,GBP,3910642.67,11.72,Performing,Medium
LOAN0001292,CUST008876,mortgage,INR,7412677.63,16.66,Performing,Very High
LOAN0001293,CUST007322,mortgage,GBP,2047207.84,8.5,NonPerforming,Medium
LOAN0001294,CUST003441,credit card,GBP,4134981.33,17.93,Watch,Medium
LOAN0001295,CUST001835,commercial overdraft,USD,716710.58,6.41,Performing,Medium
LOAN0001296,CUST000659,commercial overdraft,GBP,4192600.73,16.67,NonPerforming,Low
LOAN0001297,CUST006739,mortgage,INR,443012.43,14.09,Watch,Very High
LOAN0001298,CUST002597,trade finance,INR,975380.27,13.55,Performing,High
LOAN0001299,CUST008229,term loan,GBP,8439897.87,5.1,NonPerforming,Very High
LOAN0001300,CUST004490,commercial overdraft,USD,1741948.17,8.63,Performing,Low
LOAN0001301,CUST001287,mortgage,USD,7149106.81,16.78,Performing,Low
LOAN0001302,CUST008553,trade finance,INR,8282223.65,15.06,Watch,High
LOAN0001303,CUST005705,mortgage,USD,7492788.8,10.92,Watch,Low
LOAN0001304,CUST000559,term loan,INR,7120317.95,9.52,Performing,High
LOAN0001305,CUST005212,term loan,USD,20209.63,7.12,Watch,Medium
LOAN0001306,CUST004021,credit card,INR,6044407.87,10.52,Performing,Low
LOAN0001307,CUST005616,credit card,INR,156932.78,10.65,Watch,Medium
LOAN0001308,CUST004281,mortgage,INR,584935.09,17.72,Watch,Medium
LOAN0001309,CUST002931,term loan,GBP,4267002.02,9.25,Performing,Low
LOAN0001310,CUST003915,mortgage,GBP,8522219.06,8.18,Performing,Very High
LOAN0001311,CUST008600,mortgage,USD,3042569.4,5.1,NonPerforming,Low
LOAN0001312,CUST006356,commercial overdraft,INR,1266371.77,11.48,Performing,Low
LOAN0001313,CUST009763,mortgage,USD,3599908.86,16.26,Performing,High
LOAN0001314,CUST003738,mortgage,GBP,1143062.89,7.34,Performing,Low
LOAN0001315,CUST003561,trade finance,USD,4124644.5,8.61,Watch,Very High
LOAN0001316,CUST006644,commercial overdraft,USD,4195002.69,15.35,Performing,Very High
LOAN0001317,CUST009796,working capital,USD,9436050.28,13.87,NonPerforming,Medium
LOAN0001318,CUST005222,mortgage,GBP,4787290.17,14.89,NonPerforming,High
LOAN0001319,CUST005233,mortgage,GBP,2230735.06,12.53,NonPerforming,Very High
LOAN0001320,CUST000346,term loan,USD,5878072.08,9.05,Performing,Very High
LOAN0001321,CUST009787,term loan,INR,590884.66,5.15,NonPerforming,Medium
LOAN0001322,CUST004141,credit card,USD,5129236.46,13.62,Watch,Medium
LOAN0001323,CUST003022,working capital,USD,7356535.07,15.02,Watch,Very High
LOAN0001324,CUST002787,mortgage,USD,1392618.89,11.45,Performing,Low
LOAN0001325,CUST006183,trade finance,GBP,9300067.55,13.15,Watch,Medium
LOAN0001326,CUST004778,mortgage,GBP,5105246.59,6.75,NonPerforming,Medium
LOAN0001327,CUST004440,mortgage,INR,4695183.42,5.24,Watch,Low
LOAN0001328,CUST008075,credit card,INR,2007208.38,10.38,Performing,Low
LOAN0001329,CUST005120,credit card,GBP,9196879.48,15.35,Performing,Low
LOAN0001330,CUST002392,trade finance,USD,4217671.33,10.63,Performing,High
LOAN0001331,CUST000164,mortgage,GBP,6665819.85,11.9,NonPerforming,High
LOAN0001332,CUST007668,trade finance,INR,2010681.42,8.41,Watch,Low
LOAN0001333,CUST000579,mortgage,INR,1921135.94,16.33,Performing,High
LOAN0001334,CUST002648,working capital,INR,6610402.68,13.22,NonPerforming,Low
LOAN0001335,CUST001382,commercial overdraft,GBP,4639715.09,11.38,NonPerforming,High
LOAN0001336,CUST001294,term loan,INR,6422890.26,13.37,Watch,High
LOAN0001337,CUST008165,working capital,USD,3169803.45,17.4,Performing,High
LOAN0001338,CUST003998,mortgage,INR,4685614.6,8.75,Performing,Very High
LOAN0001339,CUST002363,mortgage,INR,2915076.47,16.71,Watch,High
LOAN0001340,CUST008046,mortgage,GBP,8286778.53,5.03,Watch,High
LOAN0001341,CUST006197,trade finance,USD,9803020.77,14.61,NonPerforming,Very High
LOAN0001342,CUST006127,working capital,GBP,5486294.05,15.49,NonPerforming,Very High
LOAN0001343,CUST004508,credit card,USD,2904458.46,15.63,Watch,Medium
LOAN0001344,CUST000925,mortgage,GBP,3530588.17,5.96,NonPerforming,Medium
LOAN0001345,CUST006238,term loan,GBP,4358151.31,7.45,Performing,Very High
LOAN0001346,CUST004758,mortgage,USD,2611562.74,8.6,NonPerforming,Low
LOAN0001347,CUST005244,mortgage,USD,210164.36,7.54,NonPerforming,Low
LOAN0001348,CUST009114,mortgage,USD,3395238.42,14.25,NonPerforming,Very High
LOAN0001349,CUST008024,credit card,GBP,3300313.45,13.4,NonPerforming,Very High
LOAN0001350,CUST000854,trade finance,USD,8206035.3,13.27,Watch,Very High
LOAN0001351,CUST004058,mortgage,INR,5773247.94,6.53,NonPerforming,High
LOAN0001352,CUST007831,trade finance,GBP,2679651.07,7.54,Performing,Medium
LOAN0001353,CUST007161,mortgage,GBP,2970455.86,13.13,Watch,Very High
LOAN0001354,CUST006930,commercial overdraft,GBP,8677197.73,13.68,Performing,Low
LOAN0001355,CUST004450,credit card,USD,5142172.19,15.53,Performing,Very High
LOAN0001356,CUST003268,credit card,INR,43245.78,14.1,NonPerforming,Medium
LOAN0001357,CUST006682,working capital,INR,9190917.04,12.42,Watch,High
LOAN0001358,CUST006025,credit card,GBP,6630879.63,13.12,NonPerforming,Very High
LOAN0001359,CUST001607,term loan,USD,6613208.44,6.75,NonPerforming,High
LOAN0001360,CUST001032,trade finance,GBP,1362759.94,8.79,Performing,Low
LOAN0001361,CUST005293,working capital,GBP,7317065.66,13.22,NonPerforming,Low
LOAN0001362,CUST005220,credit card,USD,4380256.76,15.67,NonPerforming,Medium
LOAN0001363,CUST000239,commercial overdraft,INR,6728218.86,7.25,Performing,Very High
LOAN0001364,CUST005243,credit card,USD,1256535.34,6.7,Performing,Low
LOAN0001365,CUST007315,term loan,INR,5917748.68,13.75,NonPerforming,Medium
LOAN0001366,CUST008140,commercial overdraft,USD,4595243.71,11.99,NonPerforming,Medium
LOAN0001367,CUST002470,working capital,INR,9922346.15,15.65,Watch,Low
LOAN0001368,CUST002120,trade finance,GBP,445381.22,9.87,Watch,Medium
LOAN0001369,CUST009949,trade finance,USD,5859281.37,10.17,Performing,Low
LOAN0001370,CUST006595,commercial overdraft,INR,5163774.34,13.1,Performing,Low
LOAN0001371,CUST009378,commercial overdraft,GBP,3168089.04,14.7,Watch,Medium
LOAN0001372,CUST009361,trade finance,GBP,8208035.12,16.1,Performing,High
LOAN0001373,CUST002578,trade finance,INR,8191450.0,14.52,NonPerforming,Medium
LOAN0001374,CUST006691,term loan,INR,9761473.04,16.89,Performing,Very High
LOAN0001375,CUST008908,term loan,INR,5868740.14,9.28,Performing,Very High
LOAN0001376,CUST007022,mortgage,INR,4735997.44,6.7,Performing,High
LOAN0001377,CUST009201,trade finance,USD,3527993.23,6.98,Watch,High
LOAN0001378,CUST003650,working capital,USD,6580279.74,11.09,Performing,Low
LOAN0001379,CUST002926,credit card,USD,5911431.75,11.19,Performing,Very High
LOAN0001380,CUST007570,credit card,USD,2737766.99,12.15,Performing,Medium
LOAN0001381,CUST007414,commercial overdraft,INR,5409648.3,9.2,NonPerforming,High
LOAN0001382,CUST008533,term loan,USD,6462682.83,8.71,NonPerforming,High
LOAN0001383,CUST006258,mortgage,INR,4039840.19,14.11,NonPerforming,Medium
LOAN0001384,CUST000701,commercial overdraft,GBP,7055980.06,13.26,Performing,High
LOAN0001385,CUST009960,commercial overdraft,USD,4783830.08,15.21,Performing,Medium
LOAN0001386,CUST005257,commercial overdraft,GBP,3440931.98,9.95,Performing,High
LOAN0001387,CUST004429,credit card,GBP,3931246.21,12.41,Watch,Low
LOAN0001388,CUST000560,commercial overdraft,USD,5279233.11,9.08,Watch,Low
LOAN0001389,CUST009759,credit card,USD,3298676.51,6.25,Performing,High
LOAN0001390,CUST007368,trade finance,GBP,5246567.62,5.95,NonPerforming,Very High
